wk,n,anger,share_angry,anger_dem,anger_rep,n_dem,n_rep,disgust,fear,sadness,joy,baseline,excess,spike_score,dem_excess,rep_excess
2014-03-10,4920,0.1771482572339975,0.14613821138211383,0.1502221626918298,0.20702821883522168,2524.0,2297.0,0.18154680580250934,0.08423483298776285,0.10491526755996472,0.5147093013048217,0.1771482572339975,0.0,0.0,0.011704107967909244,0.0006919485598770592
2014-03-17,3639,0.12772674751668905,0.1055234954657873,0.08710938712274684,0.1739240664135474,1982.0,1623.0,0.13542107900634806,0.07878587536449055,0.08619607221547593,0.604994853679142,0.1771482572339975,-0.04942150971730844,-1.003524044451948,-0.05899872359244372,-0.03241220386179722
2014-03-24,5129,0.16816221963727532,0.1394033924741665,0.13468602119071643,0.20825669015800685,2763.0,2277.0,0.17424603253681062,0.09342573035331717,0.10237600195157505,0.5112836021514343,0.16816221963727532,0.0,0.0,-0.00808863257804629,0.014770292152908038
2014-03-31,5025,0.18417865949428053,0.15860696517412937,0.17554082276417637,0.19348639800509881,2793.0,2154.0,0.19165813295495007,0.09691010122539577,0.132271755208164,0.48650167539326555,0.16793349013674938,0.016245169357531147,0.3487766739731892,0.03276616899541365,0.0065186601025250535
2014-04-07,5115,0.20320019247374504,0.17810361681329423,0.20123609143246524,0.20633627027534462,2908.0,2103.0,0.20309936406112705,0.09054498106563502,0.11219276588133383,0.48185141814566734,0.16816221963727532,0.03503797283646973,0.9868203283259194,0.05101392874063543,0.01895109425031946
2014-04-14,3151,0.13338891842252668,0.10631545541098064,0.10873195335584422,0.15829336229830931,1612.0,1485.0,0.14255031583442343,0.09451102152388745,0.11368758537162536,0.5668874945184461,0.16793349013674938,-0.034544571714222705,-1.1557710556857608,-0.03955594029251984,-0.028674375604264446
2014-04-21,3757,0.13093658329325036,0.10540324727175938,0.10166376123455823,0.1667559903850814,2115.0,1586.0,0.1377323729003189,0.08251251163471035,0.09020808222771805,0.6081929108424676,0.15824748427122753,-0.02731090097797717,-0.9732312453492361,-0.041110892534204496,-0.01738327757412733
2014-04-28,5114,0.16793349013674938,0.13433711380524052,0.15142357637128015,0.18696773790257376,2729.0,2303.0,0.17272318704516326,0.10987146368314354,0.11897989630647803,0.5088423557227039,0.15824748427122753,0.009686005865521846,0.34621318197279627,0.008648922602517428,0.00858002695970178
2014-05-05,5695,0.15751978714301973,0.12396839332748025,0.14277465376876272,0.17512632288863786,3073.0,2524.0,0.16175842376963886,0.10362488744437819,0.10654812105281296,0.5398424359399063,0.1582662391100746,-0.0007464519670548619,-0.02662288438573074,-0.0011534475211583683,-0.009012945070570877
2014-05-12,4585,0.14306728058639862,0.11363140676117775,0.1298650658196496,0.15830916342870718,2492.0,2002.0,0.14995697008998354,0.09264119880613154,0.0977767053192264,0.5592666155226517,0.1582662391100746,-0.015198958523675976,-0.5372071126871987,-0.01842282782871446,-0.025830104530501552
2014-05-19,4724,0.1775420083717883,0.1418289585097375,0.16913364556346835,0.18738517602502516,2397.0,2241.0,0.17954131190339379,0.10965536165258757,0.0958676141341533,0.5011797028326683,0.15824748427122753,0.01929452410056076,0.6291405261446228,0.020845751915104294,0.008997465082153183
2014-05-26,3834,0.15824748427122753,0.12702138758476786,0.14828789364836406,0.16862020321799037,1992.0,1781.0,0.1717976988577437,0.09868228309487814,0.13861014368680555,0.5001584470791773,0.15824748427122753,0.0,0.0,0.0,-0.009767507724881608
2014-06-02,4051,0.1467917148362141,0.11552703036287336,0.11609218411926847,0.18413926795920874,2168.0,1822.0,0.15614565695106974,0.1098988854332745,0.12331509271887656,0.5164125122859158,0.1582662391100746,-0.011474524273860504,-0.38853478334787633,-0.035304274738172325,0.0
2014-06-09,4446,0.1582662391100746,0.1246063877642825,0.1439281012899211,0.17838771094287198,2438.0,1953.0,0.16873360481875682,0.11126086724705464,0.11441779678400055,0.5057319275414474,0.16793349013674938,-0.009667251026674789,-0.3223565829804266,-0.00749547508135906,-0.00858002695970178
2014-06-16,4416,0.18257677822180415,0.15172101449275363,0.15639482055919524,0.21011974720574503,2350.0,1990.0,0.1878103414687296,0.11570650432490831,0.10102694495393391,0.5028588370368052,0.1775420083717883,0.005034769850015858,0.16684638611207134,0.00032529439482789635,0.022734571180719865
2014-06-23,5076,0.19023027789672226,0.16390858944050432,0.15606952616436734,0.2327649528112447,2804.0,2220.0,0.19364760546378829,0.10823795385663328,0.1042349981028481,0.5079455494414098,0.1775420083717883,0.01268826952493396,0.4073096512593812,0.0,0.045379776786219544
2014-06-30,3491,0.1570109457524018,0.13205385276425094,0.1513964588574408,0.16449511786694065,2029.0,1425.0,0.16036054697482646,0.09713309587873689,0.1065455292433178,0.5681769934149933,0.1775420083717883,-0.020531062619386503,-0.6373821947931286,-0.004673067306926543,-0.02289005815808451
2014-07-07,2851,0.20752927084688277,0.1823921431076815,0.18527245573801188,0.23398299946452472,1465.0,1342.0,0.21484657662591702,0.12182009832146935,0.12065832519342568,0.4601347752212557,0.1582662391100746,0.04926303173680818,1.5510811247260516,0.03387599688057108,0.049843731505315986
2014-07-14,3421,0.2148184487690076,0.19292604501607716,0.1605874818189967,0.27289861219121947,1737.0,1608.0,0.21734012919906892,0.12782138966134723,0.13549787522865597,0.44366933009594034,0.1582662391100746,0.05655220965893301,1.7764376763704537,0.009191022961555911,0.08875934423201073
2014-07-21,5326,0.21763409091964248,0.19263987983477282,0.16496578794678504,0.2735565035915923,2622.0,2618.0,0.22039276435056723,0.12462786168235637,0.1236763436240055,0.45318613016697773,0.1582662391100746,0.059367851809567884,1.8700453617052601,0.013569329089344245,0.0951687926487203
2014-07-28,4757,0.23260900515145552,0.20517132646626024,0.2476440005986022,0.2186930997882817,2611.0,2053.0,0.2278114642966707,0.11949948104594153,0.10522166862666829,0.44218796211795436,0.1816534714709909,0.050955533680464626,1.6590662278820412,0.09157447443423486,0.02413490891252676
2014-08-04,3299,0.12603409084303416,0.0988178235829039,0.11039879048821752,0.14837470402446465,1835.0,1414.0,0.13138096649950654,0.09442908776018946,0.09103809772287988,0.578380296263837,0.16285338522286075,-0.03681929437982659,-1.2042145474210586,-0.04567073567614982,-0.016120413842476006
2014-08-11,2813,0.12389769376521427,0.09704941343761109,0.1117643492070978,0.13774042668298014,1496.0,1277.0,0.13051843849350783,0.09164305779966402,0.10002346272645549,0.591765166955235,0.1570109457524018,-0.03311325198718752,-1.0826722467083796,-0.039632109650343,-0.022874522802210223
2014-08-18,3160,0.12569918126918528,0.09873417721518987,0.11676104558279243,0.1347743302782769,1770.0,1345.0,0.13479379688984938,0.10985477966450956,0.09389328677855621,0.5641636925976417,0.14215480981539447,-0.01645562854620919,-0.5105445880706269,-0.012679067188664933,-0.025396494495123795
2014-08-25,3298,0.12929129024689115,0.09915100060642813,0.12654112482527693,0.13133107726841992,1791.0,1459.0,0.13623839110633604,0.09814769907010433,0.0968289794010636,0.5721343881579787,0.1314043484126561,-0.0021130581657649583,-0.06758520526693121,0.0,-0.024898997276279672
2014-09-01,2732,0.12821676649970015,0.09370424597364568,0.10641753052711071,0.1544662527573098,1579.0,1116.0,0.1370223611951185,0.11349754184051547,0.09816916123469596,0.5547224720827498,0.1314043484126561,-0.0031875819129559557,-0.10225687316510698,-0.012395429555199414,-0.001763821787389791
2014-09-08,4393,0.1816534714709909,0.14272706578647848,0.17041376872352124,0.19455819087575493,2344.0,1979.0,0.1829530694152021,0.16223400793025164,0.14473040259608372,0.4381994840526504,0.1314043484126561,0.05024912305833479,1.6145663762347426,0.05160080864121111,0.038328116331055345
2014-09-15,4895,0.16285338522286075,0.13074565883554648,0.16386255720925325,0.16061494948519037,2620.0,2215.0,0.16455483276889762,0.11674868053113575,0.10480496946244716,0.49749372135876346,0.12929129024689115,0.0335620949759696,1.0776088058815312,0.04504959712694312,0.00614869672788057
2014-09-22,3624,0.1314043484126561,0.09713024282560706,0.11328172879995714,0.1562300745446996,2162.0,1420.0,0.13913670898850486,0.10346967276787358,0.09422667000044926,0.5668627808579022,0.12929129024689115,0.0021130581657649583,0.06876763063769055,-0.005531231282352986,0.001763821787389791
2014-09-29,3589,0.14215480981539447,0.1145165784341042,0.12944011277145737,0.1601708247734007,2070.0,1462.0,0.1509350887659338,0.11970636851353299,0.10078989010209238,0.5433058553701228,0.1314043484126561,0.01075046140273836,0.33871505915193467,0.009581016303970707,0.0039407502287011065
2014-10-06,3553,0.1260364381414926,0.08950182943990993,0.11269798730038774,0.14340210888025257,2120.0,1380.0,0.1346038074670121,0.10355804568003782,0.09960261560898392,0.5634953819702584,0.13820089251259263,-0.01216445437110003,-0.38126974978384154,-0.011550858015522386,-0.01676871589314813
2014-10-13,3037,0.14251374553276946,0.11030622324662497,0.11881296008231013,0.16773210200343466,1611.0,1387.0,0.15167445607960547,0.12308090007540413,0.09453976573560548,0.5274903506007147,0.14215480981539447,0.0003589357173749974,0.011347488195416864,-0.005435885233600002,0.007117152518244296
2014-10-20,3123,0.13820089251259263,0.10310598783221261,0.11985909646748666,0.1630524846541943,1794.0,1286.0,0.1478939238587395,0.1191884073476673,0.1062134753687834,0.5346254266862911,0.14251374553276946,-0.004312853020176838,-0.13757531651743565,-0.009581016303970707,0.000468128646884336
2014-10-27,2660,0.1281534199455851,0.09360902255639098,0.12424884531591013,0.13440044796032544,1498.0,1116.0,0.13758146229333112,0.11127380341172387,0.10152030643075705,0.5870963984461417,0.14215480981539447,-0.014001389869809366,-0.4353878480339495,0.0,-0.028183908046984535
2014-11-03,1435,0.10951632347172094,0.07595818815331011,0.09142618014960101,0.15098357451243852,972.0,390.0,0.10970937287506326,0.06663523682892868,0.07857826707287584,0.6254787245642017,0.13820089251259263,-0.028684569040871688,-0.892348628446127,-0.02843291631788565,-0.011600781494871454
2014-11-17,3953,0.22218528240490323,0.1892233746521629,0.15954651920344604,0.3006304703072801,2166.0,1730.0,0.22359356660357693,0.11660111399444964,0.11742738352618713,0.45170160255691966,0.13820089251259263,0.0839843898923106,2.613005952740322,0.03968742273595938,0.1380461142999701
2014-11-24,1883,0.14854540632403615,0.12320764737121614,0.13791127602958664,0.16258435600730997,1092.0,745.0,0.14955513563281123,0.09758718128032207,0.09762313543382163,0.5829141347637411,0.13820089251259263,0.010344513811443523,0.31974441206197796,0.01805217956209998,0.0
2014-12-01,3722,0.16783032900347758,0.1432025792584632,0.1465816146874023,0.19609064857165018,2063.0,1584.0,0.17215221001797149,0.10992884073415966,0.12351155488850415,0.5063400411347682,0.14251374553276946,0.025316583470708115,0.7835034699744416,0.022332769371492173,0.03303816391745587
2014-12-08,3731,0.19776799989829533,0.16912355936746182,0.18668895458522672,0.21429599566993068,2186.0,1437.0,0.2022763784718706,0.12028009242784303,0.11566313011352101,0.47778907933355297,0.14854540632403615,0.04922259357425918,1.5203982728319063,0.04877767855564008,0.051243511015736376
2014-12-15,2698,0.13384384628619345,0.1078576723498888,0.1024404189724896,0.18093073759020453,1576.0,1077.0,0.1385790522838891,0.09628387543909926,0.10305503053795008,0.5916644451560507,0.15502140682431761,-0.02117756053812417,-0.654126503468474,-0.04414119571491271,0.006826033902825962
2014-12-22,1324,0.11294238477909453,0.09063444108761329,0.11299720022938625,0.11340503617206792,787.0,494.0,0.11504027734685048,0.07817736239766201,0.10115991796126302,0.661239561072116,0.16555495612576668,-0.052612571346672146,-1.6272832989113828,-0.03676282036909445,-0.060699667515310654
2014-12-29,919,0.1081378983847505,0.088139281828074,0.08032932649323639,0.1243039881409498,434.0,418.0,0.11103786868970512,0.07284090080971387,0.10479129189615248,0.6186617013899015,0.16555495612576668,-0.05741705774101617,-1.7554478425910738,-0.06943069410524431,-0.051447649677645965
2015-01-05,3940,0.15502140682431761,0.1299492385786802,0.15101692768603897,0.1594926570563671,1919.0,1948.0,0.15357866472432266,0.10983948739119073,0.10523893912842847,0.567702982360899,0.16555495612576668,-0.010533549301449063,-0.3223054682153636,0.0012569070875582677,-0.016258980762228675
2015-01-12,4230,0.18643394551277337,0.1624113475177305,0.1831562131577535,0.19233179189500552,2181.0,1975.0,0.18228611792393698,0.12125299511164708,0.09182121743080393,0.5138181925141395,0.16555495612576668,0.02087898938700669,0.6419620276435282,0.033396192559272786,0.011956166072675856
2015-01-19,5947,0.16555495612576668,0.13485791155204305,0.1497600205984807,0.18037562582232966,2841.0,2993.0,0.1626756762126055,0.0802658103715017,0.08965674256888687,0.5344072499789162,0.1612585185261185,0.0042964375996481785,0.13381432256219028,-0.0012569070875582677,0.004623988003733898
2015-01-26,4143,0.17629405592409514,0.13299541395124306,0.18010683195351554,0.17410470368737857,1961.0,2110.0,0.1809798207923261,0.14784150762672754,0.10576581727542952,0.4689669517647127,0.1602344657883421,0.016059590135753032,0.5112026190630791,0.02908990426747657,0.0
2015-02-09,1973,0.16821230738270354,0.13583375570197667,0.18491747081629548,0.14092889115317192,1065.0,815.0,0.1667382929597316,0.12326408204201512,0.09555899397032482,0.5239628852204383,0.1612585185261185,0.006953788856585041,0.2290890689988753,0.03052723124015755,-0.031121163227064236
2015-02-16,3372,0.1577231348940328,0.13493475682087783,0.1397975340253184,0.17575163781859576,1581.0,1728.0,0.15980658940167175,0.10435552880976377,0.08266799191172065,0.5600994657004232,0.1612585185261185,-0.0035353836320856924,-0.11680748591307981,-0.01459270555081954,0.003701583438359607
2015-02-23,6123,0.2376715799681958,0.2206434754205455,0.2442236560159814,0.23437264663542887,3045.0,2983.0,0.2388674291049252,0.13939275765608555,0.11721471668443582,0.44537284537955446,0.1612585185261185,0.0764130614420773,2.5060161380427757,0.08983341643984347,0.06232259225519271
2015-03-02,5050,0.1612585185261185,0.12871287128712872,0.14110278287215247,0.18044100857608306,2480.0,2480.0,0.15730420478075596,0.10576127233135856,0.08437805557531296,0.5404809739264558,0.16555495612576668,-0.0042964375996481785,-0.13817694519038148,-0.01919599345193812,0.006336304888704486
2015-03-09,4384,0.1530631377861897,0.12340328467153285,0.1602987763240906,0.14495300833699584,2157.0,2146.0,0.1514096383136454,0.09317338706485342,0.08663130357303235,0.55543820533084,0.1612585185261185,-0.008195380739928787,-0.2617601476149865,0.005908536747952664,-0.027097046043240314
2015-03-16,5574,0.1602344657883421,0.12899174739863653,0.15439023957613793,0.16385696739272823,2685.0,2778.0,0.1605263834573251,0.09124249370227651,0.08042308926082088,0.5482657604492351,0.1602344657883421,0.0,0.0,-0.0009265724484261717,0.0
2015-03-23,5635,0.17182150037984836,0.14250221827861578,0.1698261828607607,0.17205005438023616,2677.0,2811.0,0.17266698580742637,0.09406744594662594,0.09822451923523486,0.525181127770927,0.1577231348940328,0.014098365485815556,0.43037094126938996,0.015435943284622777,0.027097046043240314
2015-03-30,3566,0.12225004271843089,0.09506449803701626,0.10989106493393919,0.1341651880368701,1801.0,1684.0,0.1260509452444621,0.09332638900666704,0.08793136345463388,0.594911508303226,0.1577231348940328,-0.03547309217560192,-1.0891791214855957,-0.04449917464219874,-0.010787820300125733
2015-04-06,4014,0.1077010770454561,0.07324364723467862,0.09509068230853063,0.11823728295606531,1906.0,2053.0,0.1127909628449794,0.08560201758849441,0.07704307729789944,0.5883918783554829,0.1602344657883421,-0.052533388742886,-1.6230333682100166,-0.06022612971603347,-0.026715725380930533
2015-04-13,5870,0.18333398831077713,0.15281090289608176,0.17960992476607865,0.1892160066969202,3043.0,2703.0,0.18179505298610657,0.09967126172818117,0.10779223384778293,0.5093958777319195,0.1530631377861897,0.030270850524587417,0.9350303270295526,0.02521968518994072,0.044262998359924366
2015-04-20,5503,0.14734402413244063,0.11902598582591314,0.14928701320899285,0.13960477406988425,3119.0,2284.0,0.14801933825054608,0.0997942179240396,0.08674970937629797,0.5528396341886067,0.1530631377861897,-0.0057191136537490805,-0.17238371266236782,-0.006029798815571252,-0.00534823426711159
2015-04-27,5733,0.14046432578756876,0.10884353741496598,0.1553168120245641,0.12345103014467965,3052.0,2622.0,0.1397428028885754,0.0870090634627461,0.0905094621109276,0.5620189313626526,0.1602344657883421,-0.019770140000773345,-0.5888158645577606,0.0,-0.026113074959576432
2015-05-04,5408,0.10186280826256147,0.07063609467455621,0.11295906914686801,0.08815949087100677,2645.0,2667.0,0.10637734554039477,0.07441254472338489,0.07485796256669723,0.6498622071103347,0.15817383587439854,-0.05631102761183707,-1.676888239504369,-0.043990389360257176,-0.061404614233249305
2015-05-11,5641,0.16077371657821218,0.1324233291969509,0.1765095573048717,0.14380741748964745,2721.0,2832.0,0.1638690340691777,0.10441501094828258,0.11688768813727324,0.5236726909490529,0.15817383587439854,0.002599880703813645,0.07724162246163804,0.019560098797746506,-0.005756687614608624
2015-05-18,5316,0.16042887503374964,0.1294206170052671,0.1681241187537839,0.15100195216098253,2806.0,2427.0,0.1623217794944149,0.0984750003803576,0.09533045800100379,0.540207163265982,0.15817383587439854,0.002255039159351102,0.06521447975478856,0.011174660246658724,0.001437847056726449
2015-05-25,3709,0.13133773394971063,0.101644648153141,0.09767431898833374,0.16406987113764132,1783.0,1879.0,0.13346797365235227,0.09082864736121204,0.12278968295791551,0.5827011744933437,0.16042887503374964,-0.029091141084039013,-0.8354131427677061,-0.06691118518857254,0.014505766033385242
2015-06-01,2543,0.17504113687753878,0.13841918993314983,0.1847971921240718,0.16477161200823032,1305.0,1178.0,0.18377440163684036,0.14925386090074402,0.10982051605909529,0.46858680671429964,0.16042887503374964,0.014612261843789137,0.4273868562763201,0.02784773361694662,0.015207506903974238
2015-06-08,2838,0.17828439975943655,0.14975334742776603,0.20518906748929452,0.14956410510425608,1437.0,1354.0,0.17587538469429218,0.08522220476065487,0.08664689750385676,0.5220024114536349,0.16077371657821218,0.017510683181224368,0.5131077586036361,0.040603563312388236,-0.001437847056726449
2015-06-15,5379,0.15817383587439854,0.12920617215095742,0.1569494585071252,0.15802436949056473,2736.0,2567.0,0.16263735371865684,0.12639545967487636,0.12273390571242065,0.5173177439956641,0.1697082347748298,-0.011534398900431259,-0.34067687753491377,-0.011174660246658724,0.0
2015-06-22,5714,0.17907440408788514,0.14683234161708086,0.1645855041769063,0.1958463355747623,3100.0,2531.0,0.1779895086271873,0.10088261438699588,0.1052630232071871,0.5196090899671499,0.17137833721082485,0.007696066877060287,0.23235835258028997,-0.0035386145768776245,0.03177646443712098
2015-06-29,3895,0.13896764520118168,0.11527599486521181,0.1414858377366824,0.1325485299152311,2060.0,1793.0,0.14042056082294768,0.08667731691577468,0.09698661698006926,0.6131939931992628,0.17137833721082485,-0.032410692009643166,-0.9799409197992651,-0.023099666440223876,-0.03152134122241021
2015-07-06,5924,0.1697082347748298,0.14145847400405132,0.18878181655125986,0.14468165735168068,3219.0,2635.0,0.1691149709966967,0.09379756627005388,0.08672494330939602,0.5311226227100949,0.17137833721082485,-0.0016701024359950523,-0.05146046705507964,0.03183235804413467,-0.019388213785960645
2015-07-13,6598,0.17137833721082485,0.1406486814186117,0.13521310282491017,0.2123192024207789,3489.0,3035.0,0.17310898792547424,0.11885228116966097,0.11111975619349224,0.5032000492152098,0.17137833721082485,0.0,0.0,-0.02173635568221502,0.05429483293021417
2015-07-20,5740,0.20070938934143698,0.1740418118466899,0.18464774718253799,0.21478035763160191,2827.0,2844.0,0.19744488997076629,0.12145114169676727,0.10999563694241998,0.4857345465361384,0.1697082347748298,0.03100115456660718,0.865661473442,0.031831836643795935,0.06521625252734584
2015-07-27,5202,0.19866633686034374,0.17128027681660898,0.1721386618982899,0.22472490717259783,2609.0,2514.0,0.1955722878750282,0.10357265031248616,0.10009201461535559,0.49718897045034627,0.1697082347748298,0.028958102085513943,0.8118238294992478,0.019322751359547863,0.0667005376820331
2015-08-03,4619,0.17754126225288053,0.14851699502056723,0.15281591053874205,0.2082523083283959,2764.0,1765.0,0.17375666230748013,0.1036735887312687,0.08880125630042461,0.519217627999377,0.17137833721082485,0.006162925042055678,0.17272104813627917,0.0,0.012405972753633587
2015-08-10,3494,0.1212284616447887,0.09473382942186606,0.09976375763034478,0.13928695244471864,1814.0,1619.0,0.1269535105439563,0.08569415442181222,0.09080774029562251,0.600100199810299,0.1697082347748298,-0.04847977313004109,-1.362240592792397,-0.04172208010633763,-0.008441695695175666
2015-08-17,3571,0.12584415448038522,0.09969196303556427,0.10528802904194559,0.14108476380877163,1760.0,1751.0,0.13087185483673094,0.0938876724463046,0.09799124655209208,0.5947766059839296,0.17137833721082485,-0.04553418273043963,-1.2798309668819492,-0.04752788149679646,-0.04908309712385145
2015-08-24,4033,0.12230195373578698,0.09496652615918671,0.12625635035586377,0.11266519469410972,1979.0,2006.0,0.12549092995518754,0.0904919953890142,0.10771256882640536,0.6063671125830635,0.17754126225288053,-0.05523930851709355,-1.5378147754810614,-0.026559560182878278,-0.07750266623851336
2015-08-31,2042,0.1457488057187628,0.11998041136141038,0.1278602784893138,0.1477286481398943,963.0,1020.0,0.14896556659123653,0.09978601905739849,0.09648418344646678,0.5774850685561731,0.17754126225288053,-0.03179245653411772,-0.9290579257299575,-0.024955632049428245,0.0
2015-09-07,2672,0.23747837724637108,0.218562874251497,0.1691050921123225,0.29216139602352537,1222.0,1378.0,0.2307432464966662,0.14483183096853103,0.16218435580871476,0.4481631061375911,0.17754126225288053,0.05993711499349055,1.7482417383562407,0.016289181573580447,0.14443274788363106
2015-09-14,3103,0.20852070583809135,0.19432806961005478,0.20935250420048881,0.20125088122563045,1526.0,1520.0,0.20356538060550133,0.09850057564344758,0.11237118681628633,0.5245454509009025,0.17754126225288053,0.03097944358521082,0.9035003918328359,0.056536593661746765,0.05352223308573614
2015-09-21,2814,0.13746217648265718,0.11051883439943141,0.13529222760115106,0.12607831984440473,1478.0,1248.0,0.13979609352013583,0.08607307896996017,0.10405541010225468,0.5861552702774332,0.1831888513791129,-0.04572667489645571,-1.328174048153279,-0.023842051201578757,-0.021650328295489574
2015-09-28,3105,0.20567706587728887,0.18454106280193236,0.2114516438276599,0.19016786093262308,1565.0,1485.0,0.2078746924235301,0.14833079179540432,0.13257030916809676,0.4770119006438076,0.1831888513791129,0.02248821449817598,0.6535806235787086,0.05231736502493009,0.042439212792728775
2015-10-05,2968,0.1831888513791129,0.14757412398921832,0.21796105395633716,0.14118575759159313,1404.0,1511.0,0.18049746114372167,0.1392949199732462,0.10792164116388066,0.48345941183826574,0.19191925221598496,-0.008730400836872071,-0.2551850307052116,0.04885596184401467,-0.04898210334102995
2015-10-12,2152,0.13529454032759802,0.10455390334572491,0.14976733266234296,0.11495817849375103,1019.0,1094.0,0.13864482442638923,0.10596403726590814,0.09097746823335302,0.5834868125686531,0.19191925221598496,-0.05662471188838694,-1.6889507206822703,-0.019337759449979536,-0.07520968243887205
2015-10-19,3026,0.23461489248409884,0.21480502313284863,0.21473907080866564,0.24143567463788104,1372.0,1582.0,0.2333363436685071,0.13082822715909442,0.11991920490685778,0.44974841650049724,0.19989587835968198,0.03471901412441686,1.0414983464278569,0.04529422864129479,0.04018479341225059
2015-10-26,3109,0.19191925221598496,0.16854293985204247,0.15913427880272982,0.21657224666921412,1589.0,1453.0,0.19259662080547765,0.11282587723949389,0.11382955387932656,0.5117704705829469,0.1998705828735361,-0.007951330657551131,-0.23850663108085332,-0.030836368697778282,0.02640438573659104
2015-11-02,2749,0.2135787299895512,0.19206984357948345,0.1899706475005081,0.22195564516341626,1258.0,1427.0,0.20993609869193386,0.10215741459955453,0.11489080801886016,0.49931135297850826,0.1998705828735361,0.013708147116015118,0.41213300382805435,0.005770722471802214,0.031787784230793176
2015-11-09,2795,0.13920516661286675,0.11413237924865832,0.12908868666080103,0.1371151346989599,1149.0,1591.0,0.14075408560792002,0.12619213780699787,0.12428892006970982,0.5835700446231648,0.1998705828735361,-0.06066541626066935,-1.8291352168018595,-0.05511123836790485,-0.053052726233663194
2015-11-16,3206,0.2281636272379007,0.19993761696818466,0.2121079288626383,0.23121136294333586,1436.0,1707.0,0.22934813663832312,0.21011578146291573,0.11155162589593731,0.41555931681907415,0.19191925221598496,0.03624437502191574,1.090904380420149,0.042663086695267444,0.05649224482195128
2015-11-23,1437,0.12206476238584074,0.09812108559498957,0.13108033446192785,0.08927182586075899,676.0,707.0,0.12914944006481371,0.1276513825445491,0.10341105642569723,0.6175513854584085,0.1998705828735361,-0.07780582048769535,-2.3300148341619877,-0.038364507705443,-0.11984364830360356
2015-11-30,2837,0.19989587835968198,0.17412759957701798,0.16944484216737085,0.20911547416436255,1363.0,1389.0,0.1972920003458385,0.15163814967012662,0.12789193675208246,0.48795330517550756,0.19989587835968198,0.0,0.0,0.0,-0.007456772504851578
2015-12-07,3015,0.1998705828735361,0.16849087893864012,0.2080024276415107,0.17471911812138458,1484.0,1456.0,0.19918532592937918,0.1755999566946228,0.11759219160488811,0.48487460891458256,0.1998705828735361,0.0,0.0,0.0475162066988174,-0.03439635604297797
2015-12-14,2435,0.21748426611137478,0.18973305954825462,0.18419992502870589,0.23216119329670903,1065.0,1299.0,0.2149107250027374,0.14054752957588348,0.09720496591620408,0.4927912128244926,0.1998705828735361,0.017613683237838684,0.5196243083157539,0.023713704086012588,0.05744207517532446
2015-12-21,1061,0.15197930852053063,0.13100848256361922,0.11151748976586738,0.14368951738220534,424.0,581.0,0.1490057634122136,0.08500423180979556,0.10826754852564098,0.6393048986423897,0.16584947834103198,-0.013870169820501349,-0.4084405060942593,-0.04889375178518786,-0.01122052041854213
2015-12-28,735,0.15522543933166533,0.12653061224489795,0.11658284155565839,0.11558403666386355,238.0,438.0,0.1558869279692976,0.1168309844650176,0.1124833778199442,0.5583679261148533,0.17070574914506095,-0.015480309813395626,-0.41369271331823754,-0.04382839999539685,-0.05913508145752103
2016-01-04,2491,0.27721831346299336,0.2597350461661983,0.2614903557410178,0.2644778659553788,1023.0,1385.0,0.26787400495788866,0.185462521594758,0.12432939705855035,0.426897414619554,0.16584947834103198,0.11136883512196138,2.922941504249303,0.11870967728077375,0.10956782815463134
2016-01-11,4005,0.20393949520882318,0.17852684144818975,0.14278067846024406,0.2476519358605887,1871.0,2062.0,0.20349255175609957,0.1287239704376433,0.11607409127803052,0.47863670847135664,0.17070574914506095,0.033233746063762226,0.8418779261857028,-0.01763056309081118,0.07293281773920413
2016-01-18,2577,0.16554319735495016,0.13814512999611953,0.1604862209426933,0.15491003780074747,1227.0,1293.0,0.16366807467347178,0.11870300916009457,0.10387897776814917,0.5497553741226358,0.16584947834103198,-0.0003062809860818194,-0.007438385748507198,0.002556435495470355,0.0
2016-01-25,3651,0.15418573054560275,0.12298000547795125,0.16041124155105524,0.13353976769919754,1879.0,1696.0,0.15732833012079878,0.109757699228538,0.12623312614293897,0.5300832568212244,0.16554319735495016,-0.011357466809347405,-0.27460666493009755,0.01763056309081118,-0.021370270101549932
2016-02-01,1123,0.16584947834103198,0.14425645592163847,0.13604737224282118,0.15333905117395802,580.0,489.0,0.16571087412119828,0.09379625568441709,0.10374407714916159,0.5677032252530653,0.16554319735495016,0.0003062809860818194,0.0072191226897397286,-0.00673330621742288,-0.0015709866267894501
2016-02-08,5181,0.17070574914506095,0.1420575178536962,0.1363537393894978,0.19637153161252005,2500.0,2592.0,0.17603580864262117,0.11179063884051374,0.13222137996923308,0.5041551985812968,0.16584947834103198,0.004856270804028978,0.11357703394412905,-0.021576046057725146,0.041281231787220124
2016-02-15,3818,0.12742648266217801,0.09848088004190676,0.11922937710005499,0.1248327942936076,2048.0,1697.0,0.13433591210814616,0.09227862866605632,0.10954147933032451,0.5722801369049471,0.16584947834103198,-0.03842299567885396,-0.9042724919761032,-0.03870040834716795,-0.030257505531692333
2016-02-22,5746,0.18113785495598575,0.15001740341106856,0.16477995354076683,0.18889374448052113,2830.0,2824.0,0.18480397347769945,0.13071034531082454,0.09885986738567903,0.510280351586576,0.16554319735495016,0.015594657601035594,0.36904646073621344,0.006850168093543885,0.033983706679773656
