cycle,weeks_to_election,n,anger,share_angry,negative,anger_dev
2012,86,1403,0.2256738680792562,0.19814682822523164,0.17068107494132173,0.02738923663263773
2012,87,1121,0.2065995890837425,0.17573595004460305,0.1258729021505259,0.008314957637124032
2012,88,1020,0.1699070376325764,0.13529411764705881,0.121692221383587,-0.02837759381404209
2012,89,1014,0.25985720349224084,0.22879684418145957,0.17808545591985656,0.06157257204562236
2012,90,978,0.2213371885966144,0.18404907975460122,0.1481256118022355,0.023052557149995906
2012,91,908,0.16712914015031072,0.1299559471365639,0.09806689722740423,-0.031155491296307763
2012,92,950,0.15764680632537134,0.11578947368421053,0.10338732047165793,-0.04063782512124714
2012,93,969,0.17693311713830068,0.13415892672858618,0.09047824696957742,-0.021351514308317804
2012,94,482,0.15814038848937237,0.13692946058091288,0.09571507480840828,-0.04014424295724611
2012,95,684,0.13445562183549245,0.09210526315789473,0.12343356371428327,-0.06382900961112603
2014,0,2790,0.11856404456416793,0.08100358422939068,0.09840346384995056,-0.06786530249712773
2014,1,3009,0.13244957850327366,0.10302426055167829,0.1105315100774641,-0.053979768558022
2014,2,3290,0.15234939741695408,0.1182370820668693,0.11200874421850276,-0.03407994964434158
2014,3,3137,0.12093083241020451,0.08479438954415046,0.0947658867162709,-0.06549851465109115
2014,4,3569,0.13345777885105045,0.10311011487811712,0.10885672153008091,-0.05297156821024521
2014,5,3637,0.13611106501376485,0.10530657135001374,0.10229654456922185,-0.050318282047530805
2014,6,4576,0.15498110093573236,0.11953671328671328,0.1080908122102765,-0.031448246125563295
2014,7,4454,0.16656855827128011,0.1317916479568927,0.13301001947894747,-0.019860788790015543
2014,8,3485,0.16616043588921556,0.1285509325681492,0.11957647299166525,-0.0202689111720801
2014,9,2764,0.12943428771788668,0.10130246020260492,0.10703486773817966,-0.05699505934340898
2014,10,3241,0.12623436545137923,0.09595803764270287,0.09781909362916653,-0.06019498160991643
2014,11,3022,0.12883565003963954,0.10357379219060225,0.09261343652514395,-0.05759369702165612
2014,12,2976,0.11192849619755013,0.08434139784946236,0.08301691062578972,-0.07450085086374553
2014,13,4385,0.21640596521164512,0.18905359179019385,0.1499746342587307,0.029976618150349466
2014,14,5133,0.2093088504994031,0.18137541398792129,0.14102853377920616,0.022879503438107435
2014,15,5182,0.22084621338324534,0.19992280972597454,0.16939537477647784,0.03441686632194968
2014,16,1402,0.2221903704454227,0.19686162624821682,0.16795749735336593,0.03576102338412704
2014,17,3439,0.1522491665301922,0.1235824367548706,0.12053888179782933,-0.03418018053110347
2014,18,4925,0.19328711814998747,0.17116751269035532,0.1483579215998076,0.006857771088691816
2014,19,4767,0.18466685562387136,0.15187749108453955,0.12769592070087502,-0.0017624914374242961
2014,20,4096,0.16528912022931763,0.137939453125,0.1147615515753273,-0.021140226831978026
2014,21,4337,0.13794232799769512,0.09983859810929213,0.11674409350771127,-0.048487019063600534
2014,22,4254,0.18966091711789573,0.1622002820874471,0.1462079831284223,0.003231570056600075
2014,23,3947,0.15749124509844223,0.1251583481124905,0.10696001580445257,-0.02893810196285343
2014,24,4842,0.15042802437110692,0.1154481619165634,0.10236042526099115,-0.03600132269018874
2014,25,5283,0.16082113236100745,0.1290933181904221,0.107500517411454,-0.025608214700288207
2014,26,5168,0.16052573358236585,0.12848297213622292,0.11707678144882516,-0.025903613478929804
2014,27,4258,0.14470216335804006,0.11178957256928135,0.11128426459310334,-0.041727183703255594
2014,28,3254,0.1262726613881236,0.10172095881991396,0.09052943192588678,-0.06015668567317206
2014,29,4488,0.18736868244667418,0.1677807486631016,0.14135274293855515,0.0009393353853785202
2014,30,5254,0.19415709027842531,0.1650171298058622,0.13917985342665096,0.007727743217129657
2014,31,4935,0.17231339319102398,0.14265450861195542,0.1208728077089798,-0.014115953870271675
2014,32,4483,0.14695354189683013,0.12424715592237341,0.09573070093002166,-0.03947580516446553
2014,33,4465,0.16323527026236315,0.13303471444568868,0.10756112983024524,-0.02319407679893251
2014,34,4483,0.18748435735027966,0.1592683470890029,0.1290787573299234,0.0010550102889839985
2014,35,4312,0.2078786407090233,0.1843692022263451,0.13460083483609372,0.02144929364772763
2014,36,3497,0.15299193644235676,0.12353445810694881,0.10432366716602488,-0.0334374106189389
2014,37,3044,0.1394111535473055,0.10348226018396846,0.10733941791935717,-0.04701819351399017
2014,38,4339,0.19198749578547392,0.16224936621341324,0.14693450382838766,0.005558148724178258
2014,39,4004,0.18127872686243274,0.15359640359640359,0.1349221036032579,-0.005150620198862921
2014,40,1090,0.1524893037470724,0.11743119266055047,0.1378176246613794,-0.03394004331422326
2014,41,3510,0.17690139231517477,0.14786324786324787,0.12179624177774208,-0.009527954746120892
2014,42,4136,0.19497561213160491,0.15836557059961315,0.14842419720290753,0.008546265070309256
2014,43,2371,0.15440969892417308,0.12020244622522143,0.11978573155724327,-0.032019648137122575
2014,44,887,0.16036893618728842,0.1386696730552424,0.11225686757930312,-0.026060410874007234
2014,45,2248,0.1879386352040611,0.1552491103202847,0.12405811054385565,0.0015092881427654359
2014,46,3594,0.18559225456144932,0.14858096828046743,0.12850565467055464,-0.0008370924998463425
2014,47,3934,0.14620660709795538,0.11921708185053381,0.11371513164350273,-0.040222739963340276
2014,48,2312,0.1413160096121844,0.12067474048442907,0.10772891398778091,-0.04511333744911125
2014,49,3985,0.16821807031239264,0.13676286072772897,0.11226410318520667,-0.01821127674890302
2014,50,4324,0.19925899944785305,0.17067530064754857,0.1451893580228734,0.012829652386557394
2014,51,3491,0.14517366277764648,0.12116871956459467,0.0902523662907903,-0.041255684283649174
2014,52,4115,0.20433543861865147,0.1730255164034022,0.13978091782603394,0.017906091557355813
2014,53,3593,0.23129380917170902,0.20762593932646814,0.16238847435879408,0.04486446211041337
2014,54,3204,0.257945328147311,0.2328339575530587,0.18891079902665495,0.07151598108601537
2014,55,3148,0.3403919651442275,0.3186149936467598,0.2140677057252043,0.15396261808293182
2014,56,4000,0.3993490393398097,0.3935,0.24320288023538889,0.21291969227851404
2014,57,5499,0.4240486812215535,0.4291689398072377,0.27112775579836523,0.23761933416025782
2014,58,4605,0.28394027580077336,0.26666666666666666,0.1902856386350832,0.0975109287394777
2014,59,3921,0.17383726115444914,0.14639122672787555,0.1536121626724034,-0.012592085906846517
2014,60,3099,0.16187412867793785,0.12197483059051308,0.12498438072215949,-0.024555218383357807
2014,61,2774,0.14760770707370388,0.10778658976207642,0.09725615653508526,-0.03882163998759178
2014,62,2819,0.14087102871286442,0.11706278822277404,0.0873159063057746,-0.04555831834843124
2014,63,2467,0.14733426885911158,0.12201053911633564,0.09475753654326254,-0.03909507820218408
2014,64,2550,0.15923049423003605,0.12745098039215685,0.10166004582707697,-0.027198852831259612
2014,65,1444,0.16398425912355535,0.13227146814404434,0.10598506407295948,-0.022445087937740305
2014,66,1689,0.2495504406161161,0.21847246891651864,0.16471480375094877,0.06312109355482043
2014,67,4811,0.2208760607888141,0.19018914986489296,0.14496910333781707,0.03444671372751845
2014,68,4220,0.24061729285790986,0.21919431279620852,0.15936142480940452,0.054187945796614206
2014,69,2845,0.21869844679372066,0.19894551845342706,0.16355159462348562,0.032269099732425005
2014,70,4573,0.21386147348291476,0.1856549311174284,0.15977477503539717,0.027432126421619102
2014,71,4482,0.22200907474123557,0.19321731369924142,0.1515804798299067,0.035579727679939915
2014,72,4839,0.18831061697788276,0.1587104773713577,0.11570344119883941,0.0018812699165871027
2014,73,4092,0.19813239609686983,0.16251221896383186,0.13262403637042997,0.011703049035574176
2014,74,3830,0.17048721308072218,0.13968668407310705,0.11770549797733842,-0.01594213398057348
2014,75,3529,0.15132988806545827,0.12184754888070275,0.0986109326657443,-0.035099458995837385
2014,76,5425,0.2522873835921425,0.2305990783410138,0.17303404804462919,0.06585803653084682
2014,77,4353,0.23970000335605215,0.21341603491844705,0.1561021565928031,0.0532706562947565
2014,78,3519,0.14197957417132392,0.11508951406649616,0.09357571575534457,-0.044449772889971734
2014,79,3418,0.1752146596699079,0.14131070801638385,0.10731216507845377,-0.011214687391387756
2014,80,3252,0.17115823817132947,0.14022140221402213,0.12810148539657815,-0.01527110888996619
2014,81,3709,0.16664970962246078,0.13453761121596117,0.1476724673372418,-0.019779637438834874
2014,82,2761,0.1458841168533502,0.10793190872872148,0.11609240756160993,-0.040545230207945454
2014,83,2027,0.11433108951186566,0.0833744449925999,0.07298202743457095,-0.07209825754943
2014,84,3528,0.17720514841480953,0.15192743764172337,0.11557325481970651,-0.009224198646486131
2014,85,3654,0.19352750773411642,0.16009852216748768,0.1306674496123397,0.007098160672820764
2014,86,3520,0.22086151765146167,0.19886363636363635,0.13706120143582334,0.03443217059016601
2014,87,3975,0.24135943000374724,0.20754716981132076,0.1499404829878319,0.05493008294245158
2014,88,3182,0.2207654639537078,0.19044626021370206,0.16904245876352036,0.034336116892412144
2014,89,3413,0.177993208411568,0.14268971579255788,0.12647914366540178,-0.00843613864972767
2014,90,2697,0.18072440952454888,0.14163885799035966,0.11074892628924492,-0.005704937536746779
2014,91,2260,0.16738177377058902,0.12920353982300886,0.11778864009592752,-0.019047573290706638
2014,92,2435,0.18126693657222653,0.14743326488706365,0.09578886220553887,-0.005162410489069125
2014,93,1896,0.17514841071401727,0.14240506329113925,0.11343781458073196,-0.011280936347278392
2014,94,1494,0.16330396227159574,0.1291834002677376,0.11472987342636609,-0.023125384789699915
2014,95,1684,0.1631231715926467,0.12945368171021376,0.11632832042685425,-0.023306175468648965
2014,96,683,0.250154750872987,0.20790629575402636,0.20057601580552423,0.06372540381169134
2014,97,969,0.23296519811048919,0.20639834881320948,0.16599853893370012,0.04653585104919353
2014,98,1561,0.19694474859677452,0.15951313260730302,0.2104363838682926,0.010515401535478863
2014,99,1381,0.19670712065044724,0.16799420709630702,0.12895683847931885,0.010277773589151579
2014,100,1675,0.18374166905504666,0.14925373134328357,0.122090510126106,-0.0026876780062490002
2014,101,749,0.11240836280399315,0.0787716955941255,0.0676103018280815,-0.07402098425730251
2014,102,1242,0.15545394709228796,0.12399355877616747,0.10425807863804579,-0.030975399969007694
2014,103,969,0.10034415386501849,0.07017543859649122,0.06327961083351162,-0.08608519319627717
2016,0,2109,0.1272907071141239,0.10763394973921289,0.11062113698418466,-0.04819230171841096
2016,1,2191,0.16962056491219632,0.1478776814240073,0.13457358849312667,-0.00586244392033855
2016,2,2103,0.1785799594069253,0.15549215406562053,0.13666331655783398,0.003096950574390439
2016,3,2340,0.14105450617384294,0.11282051282051282,0.1084845406485624,-0.034428502658691934
2016,4,2698,0.1559788094970879,0.13380281690140844,0.13393479645758102,-0.019504199335446976
2016,5,4505,0.19416476004538885,0.1753607103218646,0.15133366561231185,0.01868175121285398
2016,6,6027,0.2108882396585154,0.18865107018417124,0.1587009086438064,0.035405230825980516
2016,7,6272,0.21167334233897997,0.19260204081632654,0.1652762483728872,0.0361903335064451
2016,8,5684,0.19581093485862014,0.1685432793807178,0.16121991040405226,0.02032792602608527
2016,9,3365,0.14372897842355117,0.11857355126300148,0.11511992648237677,-0.0317540304089837
2016,10,4044,0.1287762287492439,0.1006429277942631,0.10845957813974418,-0.04670678008329096
2016,11,3662,0.15361269839628838,0.12807209175314035,0.11841692510762256,-0.021870310436246487
2016,12,3869,0.1621899028021277,0.136986301369863,0.12503248551348572,-0.013293106030407176
2016,13,1222,0.14882394352107753,0.12193126022913257,0.1121697956631848,-0.02665906531145734
2016,14,1301,0.13478320739879848,0.11068408916218293,0.1072294789415281,-0.04069980143373639
2016,15,3489,0.12859253259015335,0.10432788764689023,0.1204133324886007,-0.04689047624238152
2016,16,5766,0.2268658879408797,0.20881026708289976,0.1878125840153395,0.051382879108344826
2016,17,6504,0.2683701556169718,0.25169126691266913,0.20192933017180179,0.09288714678443694
2016,18,4556,0.24181490386627727,0.230684811237928,0.15900655581948145,0.0663318950337424
2016,19,8112,0.3064028802401576,0.29363905325443784,0.18480235084552807,0.13091987140762273
2016,20,5842,0.23064313456842575,0.21465251626155427,0.16089628765937053,0.05516012573589088
2016,21,5835,0.19078986659484828,0.16675235646958012,0.18057383110278089,0.015306857762313414
2016,22,4516,0.1691223419213872,0.14371124889282552,0.14236188738762467,-0.006360666911147672
2016,23,4432,0.16279733406454627,0.13966606498194944,0.12023944941062019,-0.012685674767988597
2016,24,6132,0.21159549019699952,0.18542074363992173,0.1634820873012202,0.036112481364464655
2016,25,5957,0.16362657437864106,0.13278495887191538,0.12134980092203317,-0.01185643445389381
2016,26,4695,0.12057393862611958,0.09478168264110756,0.09621234057794491,-0.05490907020641529
2016,27,5609,0.1649571550306996,0.13603137814227134,0.11707669133246355,-0.010525853801835267
2016,28,5453,0.14249625085512654,0.1116816431322208,0.10659232729554763,-0.032986757977408326
2016,29,6039,0.17474603698074437,0.14853452558370592,0.12638269879453554,-0.0007369718517905022
2016,30,5052,0.16752846730483648,0.13657957244655583,0.12426712583981474,-0.007954541527698394
2016,31,4407,0.14838316370020907,0.12049012933968686,0.11230371826134866,-0.0270998451323258
2016,32,4433,0.16219160829515472,0.13715316941123393,0.1238126934702248,-0.01329140053738015
2016,33,5971,0.17653296673105784,0.14453190420365097,0.13879931413620925,0.0010499578985229685
2016,34,5250,0.16425889667425128,0.13923809523809524,0.12624393016512372,-0.011224112158283589
2016,35,5506,0.14653948896014476,0.12168543407192153,0.11178261364231772,-0.028943519872390105
2016,36,5706,0.15539939523873836,0.12075008762705923,0.11009254702977936,-0.020083613593796512
2016,37,4741,0.16260250247482574,0.13541446952119807,0.1269760571077994,-0.012880506357709126
2016,38,4787,0.16529354552352377,0.13850010444955085,0.13154495584742787,-0.010189463309011104
2016,39,1645,0.17160040388636766,0.14224924012158055,0.14315426916405588,-0.003882604946167212
2016,40,3852,0.1484137920591195,0.11812045690550363,0.11194852399884282,-0.027069216773415367
2016,41,2548,0.18370908841503905,0.1546310832025118,0.14250299064794777,0.008226079582504181
2016,42,3571,0.19954538024446605,0.17698123774852983,0.15603094483272323,0.024062371411931183
2016,43,2858,0.2248684059576952,0.20188943317004898,0.16624566076081923,0.049385397125160324
2016,44,1317,0.2409892008744531,0.2201974183750949,0.17621609016387718,0.06550619204191824
2016,45,844,0.14288189123280928,0.11729857819905214,0.11715147736903293,-0.03260111759972559
2016,46,2088,0.21185512877133197,0.18630268199233715,0.15705732595055297,0.036372119938797104
2016,47,2662,0.19520759211932215,0.16491359879789633,0.14900651311470023,0.01972458328678728
2016,48,3086,0.2110302595813093,0.18049254698639014,0.18757931493662647,0.035547250748774434
2016,49,1698,0.146655834369357,0.1254416961130742,0.11400537892081308,-0.028827174463177868
2016,50,2718,0.2034828576671009,0.17439293598233996,0.15559084497208345,0.02799984883456602
2016,51,2816,0.17446171833969196,0.15056818181818182,0.16231918966766237,-0.0010212904928429134
2016,52,2892,0.19332879668270414,0.1690871369294606,0.14616985976230112,0.01784578785016927
2016,53,2948,0.18833726513055135,0.16485753052917232,0.14223955309764372,0.012854256298016481
2016,54,3282,0.23248469679680805,0.21267519804996954,0.17336019494900387,0.057001687964273184
2016,55,2433,0.16544343127022726,0.13727907932593506,0.11835847328183216,-0.010039577562307611
2016,56,2568,0.1827907621163463,0.14914330218068536,0.13443385514342213,0.007307753283811419
2016,57,2955,0.19153291808800574,0.16548223350253807,0.17025700312173986,0.016049909255470868
2016,58,3010,0.1406421769841998,0.1132890365448505,0.10271242139271176,-0.03484083184833506
2016,59,3150,0.20816285914578844,0.1946031746031746,0.14051444409470562,0.03267985031325357
2016,60,3045,0.23795840957535397,0.22167487684729065,0.1952007542454526,0.0624754007428191
2016,61,1813,0.15695839013464613,0.13072255929398788,0.11889700569533238,-0.01852461869788874
2016,62,3425,0.12293455677113775,0.09313868613138686,0.10860761531222489,-0.05254845206139712
2016,63,3719,0.1219721639739351,0.09626243613874698,0.0928618102425218,-0.053510844858599776
2016,64,3580,0.12272474602874181,0.09804469273743016,0.0947020033781232,-0.05275826280379306
2016,65,3909,0.15405878741804002,0.12177027372729599,0.10481447919451944,-0.02142422141449485
2016,66,4946,0.19319252267347523,0.16902547513141933,0.1264258752521412,0.017709513840940355
2016,67,5920,0.20731660254736986,0.17702702702702702,0.1385780572635102,0.03183359371483499
2016,68,5992,0.16628535255880372,0.13818424566088117,0.13715634226971302,-0.009197656273731147
2016,69,6926,0.19302347801035954,0.16618538839156802,0.14360001162043806,0.017540469177824675
2016,70,3905,0.12106145076327283,0.09244558258642765,0.08776580258233833,-0.054421558069262035
2016,71,5394,0.18250357695037833,0.15257693733778271,0.12737242025192208,0.007020568117843462
2016,72,5372,0.1538477774913775,0.12230081906180193,0.13243690320462345,-0.021635231341157357
2016,73,4576,0.17334474742549336,0.1466346153846154,0.11998919802135788,-0.002138261407041514
2016,74,858,0.18455526569265535,0.15734265734265734,0.14034464668239943,0.009072256860120476
2016,75,4407,0.16020985616724798,0.12502836396641706,0.12374798397299339,-0.015273152665286893
2016,76,4403,0.14265354124935145,0.11333181921417215,0.10332232136758701,-0.03282946758318342
2016,77,5873,0.16156725653751838,0.1314490039162268,0.12066704208976337,-0.013915752295016487
2016,78,5324,0.11734409060650719,0.08602554470323065,0.08439976325468353,-0.05813891822602768
2016,79,5758,0.13666233776306094,0.10698159083014935,0.0911804098819815,-0.03882067106947393
2016,80,5647,0.1335117278222888,0.10518859571453869,0.09547332523043528,-0.04197128101024608
2016,81,5472,0.17876778286686018,0.15186403508771928,0.12308389366333689,0.0032847740343253107
2016,82,4797,0.14219155235664308,0.10381488430268918,0.10015294439900878,-0.033291456475891795
2016,83,3509,0.11002656959284422,0.08207466514676547,0.08099588364447383,-0.06545643923969065
2016,84,4899,0.14649540214710186,0.11553378240457236,0.10066878995765932,-0.028987606685433015
2016,85,5632,0.17261687692106617,0.14133522727272727,0.1152152993296237,-0.0028661319114687
2016,86,4867,0.14676804984774297,0.11752619683583317,0.09738353027355841,-0.0287149589847919
2016,87,4509,0.16110288273611487,0.1301840762918607,0.10604698531547332,-0.014380126096420004
2016,88,6281,0.22156908555866583,0.1999681579366343,0.14955682412705018,0.046086076726130965
2016,89,4475,0.1890202442143508,0.16849162011173185,0.13061075146300927,0.01353723538181592
2016,90,2676,0.16620476784895247,0.13863976083707025,0.11049021162454287,-0.009278240983582403
2016,91,309,0.17891298340555148,0.1262135922330097,0.13615256532820236,0.0034299745730166087
2016,92,2295,0.16262923862271758,0.12113289760348583,0.10206954339630739,-0.012853770209817289
2016,93,6587,0.18651700782271066,0.15166236526491575,0.1331443793385271,0.011033998990175792
2016,94,3899,0.15535971032759874,0.12952038984354963,0.09690294357442275,-0.020123298504936132
2016,95,4603,0.17770775517619955,0.1516402346295894,0.12674057764936358,0.0022247463436646797
2016,96,1552,0.09608198962169555,0.07474226804123711,0.0623071324401271,-0.07940101921083932
2016,97,1125,0.10744617284875776,0.08711111111111111,0.08749026073163582,-0.0680368359837771
2016,98,2231,0.13790951691330372,0.11385029134917078,0.10326535549913986,-0.03757349191923115
2016,99,3618,0.17875140897612793,0.1517412935323383,0.12659011212313812,0.0032684001435930587
2016,100,3552,0.1859225475721335,0.16103603603603603,0.1329741558604567,0.01043953873959863
2016,101,2250,0.11900099801913731,0.09155555555555556,0.09758318118078427,-0.05648201081339756
2016,102,3863,0.2297184851630286,0.19751488480455603,0.1558917004264828,0.05423547633049372
2016,103,1220,0.1992934679188842,0.16885245901639345,0.16686606226521392,0.023810459086349323
2016,104,498,0.13888591644073645,0.10240963855421686,0.09151879010918872,-0.036597092391798425
2018,0,4529,0.23442219015716526,0.21991609626849193,0.1732702975413894,-0.04960926966309076
2018,1,5337,0.29973240631902287,0.29567172568858907,0.256274269384871,0.015700946498766855
2018,2,4737,0.31374277165802483,0.3086341566392231,0.238558740264181,0.029711311837768817
2018,3,5490,0.24494174939710883,0.23060109289617486,0.19233757821558456,-0.039089710423147184
2018,4,5163,0.28385041703733593,0.2707728065078443,0.23458434877549278,-0.00018104278292008225
2018,5,5796,0.28822047514536464,0.27346445824706694,0.22513911773040446,0.004189015325108625
2018,6,5263,0.26578808884153543,0.2546076382291469,0.2160408039029713,-0.018243370978720586
2018,7,6223,0.2386981801095606,0.21918688735336656,0.1957229463154092,-0.04533327971069542
2018,8,5854,0.2583982688516409,0.245473180731124,0.2087395492990002,-0.025633190968615105
2018,9,3850,0.30731215478501633,0.29688311688311686,0.23461792252074878,0.023280694964760318
2018,10,5129,0.2570209485357222,0.2341587054006629,0.20315983710681348,-0.0270105112845338
2018,11,4704,0.2773753176916958,0.2674319727891156,0.212112885040029,-0.006656142128560194
2018,12,4412,0.26489820899511496,0.2567996373526745,0.20080325533469945,-0.019133250825141057
2018,13,4857,0.2693786339519673,0.2575663990117356,0.19941093858809567,-0.0146528258682887
2018,14,5690,0.30819698890027886,0.2992970123022847,0.2268156047141988,0.02416552908002284
2018,15,6177,0.3305424680910062,0.3270195887971507,0.24228444473563668,0.046511008270750165
2018,16,6630,0.3939554746518386,0.39577677224736046,0.29379433932347887,0.1099240148315826
2018,17,4455,0.317601095223653,0.3149270482603816,0.24289074811413383,0.03356963540339697
2018,18,6054,0.30012091935608726,0.2998017839444995,0.2330974485122666,0.01608945953583124
2018,19,6644,0.37660648761210463,0.37612883804936786,0.291250909441129,0.09257502779184862
2018,20,7111,0.3496629180917874,0.3453803965686964,0.2654530860141751,0.06563145827153138
2018,21,1568,0.3586254628409028,0.3494897959183674,0.29363266394054277,0.07459400302064678
2018,22,4547,0.28452019100590525,0.2766659335825819,0.2166783823308086,0.0004887311856492382
2018,23,4768,0.24784287068324443,0.23594798657718122,0.19123275938137957,-0.03618858913701159
2018,24,6523,0.28545699209356334,0.2753334355357964,0.23075869464299484,0.0014255322733073283
2018,25,6002,0.2431331351530927,0.22892369210263244,0.17439716186134147,-0.04089832466716331
