year,party,hour_local,n,anger,share_angry,negative,disgust,joy,optimism,fear,sadness,anger_se,anger_dev
2011,Republican,18,1406,0.2016266380995777,0.1593172119487909,0.14386815496097394,0.20886376354635386,0.4296762844243592,0.4394032319942767,0.0671981557296883,0.10523077628110267,0.007609861103644625,0.008462880215180268
2011,Republican,19,903,0.23300289903826193,0.21040974529346623,0.16006041827865858,0.23964562587613283,0.4204885454112014,0.44287923285077563,0.07318559676926513,0.1150781962409995,0.010087059268646144,0.0398391411538645
2011,Republican,20,611,0.22086860521798635,0.19148936170212766,0.16838049935100755,0.23208731318688333,0.4436986656179697,0.43858997100497765,0.07777431395564856,0.13365069156780887,0.012164158846438558,0.02770484733358891
2011,Republican,21,536,0.266461208023117,0.23880597014925373,0.204981630556407,0.2709526346575941,0.44305827857148067,0.4443357988085195,0.06507462717127055,0.13564394467593685,0.014435227067291587,0.07329745013871958
2011,Republican,22,414,0.2508333037452151,0.21497584541062803,0.19416093750117833,0.25565592846990637,0.416047539509122,0.4676190309039798,0.08442585187365756,0.12818412992041467,0.015726795499819306,0.057669545860817684
2012,Democrat,6,365,0.20470514821577562,0.17534246575342466,0.1376531680104999,0.20556039569567736,0.4582237143528788,0.4708539550626421,0.09940117519501954,0.1209818247948097,0.01572306039854899,0.0319483907816277
2012,Democrat,7,795,0.20789092502340017,0.18238993710691823,0.14526562123052753,0.2080606005699286,0.47886749085788644,0.48661857898399796,0.09266427679971423,0.11889524136218917,0.01095009855346618,0.03513416758925225
2012,Democrat,8,1531,0.1700013991461119,0.1410842586544742,0.12759707072673088,0.17272409240354478,0.5165893665855844,0.4931884947756657,0.0856148001189197,0.1181798759071676,0.00723193615142827,-0.002755358288036025
2012,Democrat,9,2617,0.16381443913169788,0.1322124570118456,0.11116713123265433,0.16341718822720513,0.5192563956390596,0.5148670028231078,0.09258241054200185,0.10076564095147811,0.005282809381999841,-0.008942318302450042
2012,Democrat,10,3357,0.17234254685056608,0.14119749776586238,0.11639321233041303,0.174849693719736,0.4975374279652509,0.5050537965314822,0.0980763319772406,0.10172943032014031,0.0047611928205056496,-0.0004142105835818477
2012,Democrat,11,3720,0.1707189211484185,0.13951612903225807,0.12017494764711623,0.1720699813603724,0.5134816364895913,0.52357888452556,0.09719461944681512,0.10661715312212486,0.0044526972131255435,-0.0020378362857294274
2012,Democrat,12,3298,0.17240646714224606,0.13705275924802912,0.11763914072680105,0.1729959871080857,0.5063250021648403,0.5215926152367931,0.09251523195365484,0.1046439231998299,0.004794634993735688,-0.0003502902919018669
2012,Democrat,13,3101,0.18641589706648298,0.1618832634633989,0.12854242936754734,0.18801365657723054,0.5174731302006162,0.5192217776782045,0.0917249565618368,0.11363798058530215,0.0052478567055049994,0.01365913963233506
2012,Democrat,14,3445,0.170429051071081,0.13933236574746008,0.11272469537294806,0.17022478069491004,0.5229878725869248,0.5353497420428172,0.09010626507581027,0.10152049340180652,0.004672907128954768,-0.0023277063630669226
2012,Democrat,15,3100,0.16383304995304393,0.13161290322580646,0.10740392617918851,0.1639047055209296,0.5241774402160738,0.5338201362689236,0.09065180121169936,0.09595662902454816,0.004800025080011039,-0.008923707481103993
2012,Democrat,16,2802,0.18150431289072338,0.15203426124197003,0.12266745416263965,0.18242592330713578,0.5137434106010699,0.5162248726388098,0.0911050668598846,0.10338315964250332,0.005429393395983767,0.008747555456575462
2012,Democrat,17,1963,0.16934221688045026,0.14926133469179828,0.1160600841041169,0.16941381268055233,0.5446482086646686,0.5294308196924061,0.0994043310413159,0.10476934044278866,0.006319492232917817,-0.0034145405536976647
2012,Democrat,18,1005,0.16777370692142726,0.13930348258706468,0.12198015498738754,0.1674067555695068,0.5483543333602114,0.5420852921791931,0.09389524876107624,0.11098989258423003,0.008458079586900417,-0.00498305051272066
2012,Democrat,19,575,0.16908166469844138,0.1426086956521739,0.12203828955899276,0.16718159067970903,0.5356799193042452,0.5158230775481333,0.08084759430473913,0.11681772636816554,0.011545675564852186,-0.003675092735706542
2012,Democrat,20,421,0.12713413125992423,0.09501187648456057,0.0842770472071587,0.1302535549976427,0.5984053296952856,0.5305060891527461,0.07872015662212588,0.09174022325723832,0.01131920572525475,-0.04562262617422369
2012,Republican,6,680,0.15303520414608476,0.11911764705882352,0.11705568659167244,0.16235465896315873,0.4611995110986754,0.501782591860084,0.08832464613403906,0.11259965252624277,0.00970805474842981,-0.055132741532763624
2012,Republican,7,1174,0.19400938029489853,0.16609880749574105,0.12186572178818478,0.20406882803263604,0.4440015385671498,0.41310098232087417,0.08358654361321342,0.11367985987409099,0.008464974687824174,-0.014158565383949856
2012,Republican,8,2324,0.185992380285759,0.16049913941480207,0.14312091414262051,0.2017371126740334,0.4521499774360664,0.42454807013261214,0.09702080137105562,0.1300001478242638,0.0059133067976977,-0.022175565393089375
2012,Republican,9,3829,0.19213905417495114,0.16218333768607993,0.14117005616146147,0.207867314571918,0.4399020892706451,0.4265693626171973,0.10381092922658663,0.12797724040817166,0.00458091824464379,-0.016028891503897247
2012,Republican,10,4201,0.20813543977182855,0.1771006903118305,0.15605572959717368,0.22566219639967283,0.43166889845318446,0.4133493539693676,0.0999755542288594,0.13228839340146878,0.004547881903676178,-3.2505907019836355e-05
2012,Republican,11,3954,0.21187694918823116,0.18310571573090542,0.16147216716614615,0.23043500192283917,0.43170344681887934,0.4240353391570551,0.10392947274295082,0.13753083752165324,0.00469378609292647,0.0037090035093827745
2012,Republican,12,3438,0.21516732010519574,0.18411867364746945,0.16772514631927155,0.2305926169189416,0.42840443860220445,0.42888993473502485,0.10502676439277585,0.13266367862302292,0.005095377121047354,0.006999374426347349
2012,Republican,13,3438,0.22228883701179408,0.19429901105293776,0.16665749075111647,0.23490442325677474,0.44001519562754565,0.4301863718015879,0.10175167323618915,0.13005641749623886,0.005243936215656484,0.014120891332945695
2012,Republican,14,3431,0.21592153036338257,0.18274555523171088,0.15540481775652842,0.23009109944219155,0.44237691445272886,0.43819750846694494,0.10140010096155556,0.12420742299597189,0.005086767618452571,0.007753584684534187
2012,Republican,15,3355,0.21932942274175085,0.19582712369597616,0.1581645797035586,0.23057107310991973,0.43939058768567135,0.43716587513038435,0.09842829329736154,0.12321339951017553,0.0051939109249290235,0.011161477062902464
2012,Republican,16,2858,0.19842756856242658,0.16794961511546536,0.14431110546895498,0.21153348708066483,0.45360240850342143,0.43879939938935814,0.10522210219735834,0.11482650703770754,0.005403156283591118,-0.009740377116421811
2012,Republican,17,1941,0.20608713219325178,0.17568263781555898,0.14464601560395993,0.21368585807515528,0.46202109700010296,0.45015920335829973,0.0912198701291405,0.11613103616282168,0.006737399410629851,-0.0020808134855966054
2012,Republican,18,1119,0.20508085488873576,0.17336907953529937,0.1384789144828994,0.21400148758433354,0.4497344017946815,0.4372202197586663,0.08797625418551852,0.11594660672999192,0.008668114738569797,-0.0030870907901126288
2012,Republican,19,800,0.2340766607754631,0.205,0.16790612210170366,0.2420612979028374,0.4492073661764152,0.4264742739225039,0.08650232300860808,0.12194876300171018,0.011387025107804179,0.025908715096614715
2012,Republican,20,527,0.20460230789626233,0.17836812144212524,0.15277173468821895,0.21808217215109651,0.4705675611532235,0.4338595615116706,0.07935196673851001,0.12676169634734827,0.012670725618196238,-0.003565637782586062
2012,Republican,21,435,0.23416197959376478,0.21149425287356322,0.185593880083808,0.2453008416933061,0.45178030641406947,0.4106698097586204,0.07037335700922828,0.13276873005596898,0.014768751772230604,0.025994033914916392
2012,Republican,22,402,0.26043029481994534,0.23134328358208955,0.22081722985126023,0.26664837257964397,0.4240511481613106,0.4222535643360545,0.0697317915587496,0.12376528005555865,0.016311923888366126,0.05226234914109695
2013,Democrat,4,411,0.15585803468156506,0.12165450121654502,0.1311400202397538,0.15629407663324307,0.5709375734497633,0.5639485236916718,0.07941631642691428,0.10364662832977055,0.01319461970047811,-0.022307789835955633
2013,Democrat,5,550,0.17471204896372827,0.14181818181818182,0.13140505347570236,0.17771949778141624,0.5363939925418658,0.5368411570101638,0.09692391708747229,0.12145150365985252,0.012014395932683655,-0.003453775553792421
2013,Democrat,6,1164,0.1761010788665937,0.1400343642611684,0.12003001212134407,0.1813843973245811,0.49705476882384253,0.48788880391600076,0.09915001913357072,0.10869430537860443,0.00818905145228217,-0.0020647456509269857
2013,Democrat,7,2454,0.1867658163877409,0.15851670741646293,0.12782835964086053,0.18638150065590056,0.5025909358640099,0.5046863121359314,0.08998829833901326,0.11017851653708466,0.005837013060651742,0.008599991870220203
2013,Democrat,8,4040,0.16988151566353674,0.14232673267326731,0.11674030597497753,0.17086309355390858,0.5208794157108347,0.5172634596726626,0.09021870012943735,0.10878397523872739,0.004361156627051463,-0.008284308853983957
2013,Democrat,9,6339,0.16912505035487707,0.14103170847136773,0.11175404668814722,0.17178103211721502,0.5167361853611488,0.5170640452444791,0.09486526583479625,0.11001274063563235,0.0034549768954362896,-0.009040774162643622
2013,Democrat,10,7927,0.1737347841585614,0.14280307808754888,0.11979233389564503,0.17604356782038108,0.5084846950267946,0.5302860190823672,0.10053925887241906,0.11458156214597205,0.0031052488105334595,-0.004431040358959304
2013,Democrat,11,8509,0.1784490430728969,0.14925373134328357,0.11749814435650192,0.17963996687451966,0.522557387216827,0.5385679812739166,0.09789366797563326,0.10861775403989432,0.0030521822651847406,0.000283218555376219
2013,Democrat,12,7980,0.18288636379510534,0.15463659147869674,0.1225855834963822,0.18408423561228202,0.5182477581506142,0.5365693561934672,0.10013805141583211,0.11606893590085424,0.0031986498404671334,0.0047205392775846455
2013,Democrat,13,7604,0.17775437720110154,0.15005260389268807,0.11896051572345681,0.17954967260166713,0.5204715010146539,0.5414911801724703,0.09997537433369912,0.1169782250403485,0.003225083548871346,-0.0004114473164191501
2013,Democrat,14,7726,0.1817587819313252,0.15337820346880662,0.12459489123904444,0.18336919105118477,0.5167703859950373,0.5333739208888553,0.10274489663246346,0.11630242698188942,0.0032425499697519033,0.0035929574138044984
2013,Democrat,15,7204,0.17966727534664417,0.1511660188784009,0.12223192827868444,0.17998109842112275,0.5272678293531832,0.5420607527791508,0.09543318115184467,0.11067402883007996,0.0033608250737687403,0.0015014508291234796
2013,Democrat,16,6329,0.1706722529898157,0.14125454258176648,0.11786608934217938,0.17342121799182583,0.5262232985974228,0.5335240655210499,0.09641404458058818,0.11235416131360443,0.0034734125643673263,-0.007493571527704995
2013,Democrat,17,5038,0.19080126256067875,0.16514489876935293,0.12880194503029252,0.19127725252368477,0.5092302766979242,0.5224673596368647,0.10008393496520997,0.11660642810574422,0.004129448778795025,0.01263543804315806
2013,Democrat,18,3019,0.18782746377263776,0.15932427956276912,0.13087591586265335,0.1872779659511359,0.5291867709683785,0.5339014679761113,0.09496852876797426,0.11484103606003218,0.005393180867777514,0.009661639255117066
2013,Democrat,19,1905,0.18197867096648637,0.15065616797900264,0.13108052599538372,0.18284088501393833,0.5211796217842463,0.5204879787017217,0.09619457701910433,0.11444920484377487,0.006676363841219342,0.003812846448965679
2013,Democrat,20,1485,0.16136750322844995,0.1286195286195286,0.11074443742905678,0.1618413705833457,0.551411373029002,0.5390718472666838,0.08319510061917858,0.11013776610859416,0.00709962093085624,-0.016798321289070745
2013,Democrat,21,1107,0.18840746321591742,0.15989159891598917,0.14194593811754722,0.1952904053755919,0.5263418653734236,0.5134237981628536,0.09576794368891313,0.13098283246657605,0.008700930255217225,0.010241638698396727
2013,Democrat,22,733,0.1775875818721269,0.14870395634379263,0.12478255067261426,0.1781268817821129,0.5409753984704329,0.5186315163433816,0.08575717221131093,0.12002646255447932,0.01051137398948073,-0.0005782426453938005
2013,Democrat,23,382,0.18893171345000764,0.16230366492146597,0.13809878966394393,0.19108925011321043,0.5737044795682039,0.4956822077943627,0.07392248486202815,0.12965546125736263,0.015662802847667547,0.01076588893248695
2013,Republican,5,408,0.2101328056568152,0.18137254901960784,0.12797913829511826,0.2158148516033429,0.3965170953968339,0.456859357209931,0.11804054952432018,0.09789455252101499,0.01481109862407306,-0.020891440089596314
2013,Republican,6,1297,0.2153093076972384,0.20123361603700848,0.1381450854254414,0.22446966694227047,0.41482670196571153,0.44066555952903175,0.10755083862722276,0.11438161861970045,0.00847257168036458,-0.015714938049173094
2013,Republican,7,2342,0.22063321491622268,0.19171648163962426,0.143250413438827,0.23299607891532936,0.41757836704954415,0.3957888329941239,0.10462765740662142,0.11902066291111858,0.006388196217655568,-0.01039103083018883
2013,Republican,8,4874,0.21515868036647756,0.1842429216249487,0.14926694643515678,0.23225938054678713,0.4214607421221337,0.40757113824696706,0.11660438219854814,0.1253704595513096,0.004298399688911372,-0.015865565379933944
2013,Republican,9,8573,0.22942979424241547,0.2009798203662662,0.1616609677501545,0.24495441630852247,0.4141993195834337,0.41183059821414825,0.11188729179648937,0.13099648375409592,0.0033423217748987082,-0.001594451503996036
2013,Republican,10,9107,0.22748550029531445,0.20083452289447679,0.1556855913210183,0.24194044414313537,0.42624349287168367,0.42486376426230443,0.11183118005904434,0.1307085577586296,0.003251967897022069,-0.0035387454510970584
2013,Republican,11,8456,0.2309556551938297,0.20068590350047305,0.15659605679874994,0.24294909170969514,0.43839668854046787,0.43629813242377447,0.1060094931042844,0.12288047236795938,0.0034029502860881853,-6.859055258179314e-05
2013,Republican,12,7667,0.23665306706221886,0.20946915351506457,0.16233690579568524,0.250229513076588,0.43084000285625706,0.42952117132266165,0.10838551035365161,0.12551628935454603,0.0035992242437681544,0.0056288213158073586
2013,Republican,13,7643,0.23589269549743191,0.2153604605521392,0.16217010159427894,0.24705306263984148,0.4367542865037373,0.4398371597672649,0.11171322595576368,0.12394395051572785,0.0036241740837512147,0.0048684497510204094
2013,Republican,14,7746,0.2342816517833996,0.20797831138652206,0.15443694009252484,0.24421768884447215,0.43668808335992165,0.440756725551649,0.10945615450926284,0.12170539897834806,0.0035742055947504217,0.0032574060369880975
2013,Republican,15,7534,0.23894109107128844,0.21542341385718078,0.15958950283298,0.25059571024345667,0.44362909252061117,0.43904728078863625,0.10899053503338788,0.12480199588255035,0.0036725274088749036,0.007916845324876937
2013,Republican,16,6697,0.22512385892316453,0.2006868747200239,0.15394179205419153,0.23639465473623988,0.45017202890454294,0.44431917829234896,0.10819367837563143,0.12456315245487133,0.0037719632548857155,-0.005900386823246978
2013,Republican,17,4777,0.2278211850030373,0.2024283022817668,0.1517407470494608,0.23681828236667082,0.45779223112852085,0.4491837323901199,0.10476768584810829,0.12237270375484044,0.004511051589841184,-0.003203060743374203
2013,Republican,18,2982,0.2395661547929948,0.21495640509725017,0.16155883697403275,0.24932364199128149,0.44402331011688384,0.44320261105457803,0.10452415259131172,0.13042143560411304,0.005829662777374221,0.008541909046583307
2013,Republican,19,2122,0.24253803508160468,0.22384542884071632,0.1680149242175922,0.24996103104607717,0.4420343021347392,0.44030901991993077,0.10612600050376365,0.1294208539508961,0.006974409673661787,0.011513789335193175
2013,Republican,20,1510,0.24165429387654838,0.21059602649006623,0.1682472330904319,0.24872966850491007,0.43168038250014973,0.4295497750138728,0.09680635443432195,0.1360145082336462,0.008248494150219412,0.010630048130136877
2013,Republican,21,1145,0.2274180137007355,0.21222707423580786,0.16624953533262501,0.2371821391510098,0.4280945859581037,0.43851530614581496,0.09686316739153686,0.13799958694929573,0.009007637387880416,-0.0036062320456760055
2013,Republican,22,748,0.24123177308536928,0.2232620320855615,0.19117954055334188,0.24649174302943389,0.42944952129961594,0.4429459421245511,0.11342277245989497,0.13295190525116687,0.011603671928452165,0.010207527338957773
2013,Republican,23,344,0.22276327941772464,0.18604651162790697,0.13947474345636587,0.2242306378713354,0.4738718463029431,0.46988042426934507,0.07760306618306352,0.10127728105371081,0.0163312590402507,-0.008260966328686864
2014,Democrat,2,342,0.12420638276628976,0.08771929824561403,0.10479574820111173,0.11728821967575939,0.6086346209090072,0.6634480637887613,0.053912300330570394,0.1049131684574402,0.012428212770746015,-0.02072445707461887
2014,Democrat,3,548,0.11313886527077424,0.08759124087591241,0.1092331804265863,0.10933060932268872,0.6314682665078758,0.6614344157737401,0.06136150200796878,0.10816473102904041,0.009603499921780157,-0.031791974570134385
2014,Democrat,4,822,0.15310512424940628,0.12043795620437957,0.12962840708556705,0.14996134185678622,0.5751716934746117,0.6165003174804876,0.06740530263071703,0.12306129452636479,0.009409759135680386,0.008174284408497656
2014,Democrat,5,931,0.1470116991874843,0.12567132116004295,0.11128087955204145,0.1415793210979267,0.5927120610080243,0.5974540140111676,0.07114751858583719,0.09886168167355174,0.008702247755884844,0.0020808593465756753
2014,Democrat,6,2184,0.15233335566289907,0.11996336996336997,0.12127113819305466,0.15435413035437048,0.5615360947827307,0.5643824324798139,0.08239425198081625,0.10918604807553799,0.005591727286828137,0.007402515821990446
2014,Democrat,7,3199,0.1639543057490104,0.12816505157861832,0.11932317976528768,0.16552486489056753,0.5246703026882626,0.5403453298752983,0.09116790368904107,0.11057934675117645,0.004746868259252341,0.019023465908101778
2014,Democrat,8,5122,0.14697626671715278,0.1181179226864506,0.1094719480492403,0.1498115448023337,0.5405550751005882,0.5507640896560239,0.09458099398284689,0.10625968234166605,0.0035704568742873366,0.0020454268762441496
2014,Democrat,9,9934,0.15239614251692982,0.11516005637205556,0.13053574482579863,0.15855060394889728,0.5031004287955939,0.5430499718859019,0.12432184801932435,0.12603459617792204,0.002535740563143485,0.0074653026760211905
2014,Democrat,10,10172,0.1410987688491212,0.10705859221392057,0.10721211351036161,0.1443939579950061,0.5377045159636356,0.5642062296670273,0.09553869035011842,0.11312843508663362,0.0024403079180024267,-0.003832070991787423
2014,Democrat,11,10423,0.15234472442186556,0.12059867600498897,0.11337932954199738,0.15561173025877495,0.532724707692259,0.553616534224366,0.09841283250654247,0.11031652247342166,0.0025217252221435894,0.007413884580956931
2014,Democrat,12,9860,0.15314229907976598,0.12271805273833672,0.11671978738858496,0.15533118122894862,0.5377344858217994,0.5603170039789641,0.096903597325267,0.1116991006596388,0.002620731175076954,0.008211459238857355
2014,Democrat,13,9314,0.1450103027704835,0.11273351943311144,0.10672271501787674,0.14675407288435047,0.5566289580224827,0.5705076140124712,0.09551439039760232,0.10460340679339811,0.0026047231575310405,7.94629295748639e-05
2014,Democrat,14,9434,0.145076682173893,0.11278354886580454,0.10989037101854811,0.1490594160867741,0.5485118028267956,0.5602125482147416,0.09744498786165144,0.11355155492790804,0.0025920693963404737,0.00014584233298436944
2014,Democrat,15,8542,0.13939058192913165,0.10735190821821587,0.10309760772726263,0.142346925472381,0.5594200102032453,0.567919580383467,0.09012697383436936,0.10399465427681188,0.002680343357252609,-0.00554025791177698
2014,Democrat,16,7351,0.1348069180124934,0.10297918650523738,0.09837966758706741,0.13803262464320024,0.5631399923982916,0.5655241009412244,0.08965940128725795,0.10184387464954012,0.0028278501562538265,-0.010123921828415233
2014,Democrat,17,5574,0.13558360447990667,0.10423394330821673,0.10014406670532827,0.14022428447422097,0.5695378454579197,0.560570274178436,0.09066961184234246,0.10414904285318198,0.003288548954969243,-0.00934723536100196
2014,Democrat,18,3721,0.14358572131666053,0.11421660843859177,0.10979587174391071,0.14530503408128867,0.5682752367482741,0.5598848756005774,0.08875481140014166,0.11218219060309129,0.0041793771539273385,-0.0013451185242480956
2014,Democrat,19,2242,0.13301009442353992,0.1008028545941124,0.10010303576377903,0.13607983530356144,0.6023346565284349,0.5463696074456867,0.07351603831977058,0.10383851899363326,0.005194207173430351,-0.011920745417368706
2014,Democrat,20,1689,0.12323607630281097,0.09117821195973949,0.0917655703149319,0.12479482030842283,0.6068457161115517,0.5537851327112692,0.0749515983715263,0.10160850268381148,0.005629515862925104,-0.021694763538097656
2014,Democrat,21,1038,0.15066711943792196,0.13005780346820808,0.11721258604049374,0.15254943352058056,0.5804037728606183,0.5209220320956247,0.07713697882735229,0.11531499881514479,0.008245557208280567,0.0057362795970133384
2014,Democrat,22,694,0.1226102032991239,0.09654178674351585,0.09376815466850362,0.12732967368718934,0.6098393480469921,0.5150368188129422,0.08015489684933158,0.10395448757013473,0.008674913325242426,-0.022320636541784733
2014,Democrat,23,329,0.09804492134255524,0.060790273556231005,0.08866473416586217,0.10469957285965467,0.6509828835691815,0.5335049417470001,0.06785876532212624,0.1030207425992834,0.010711458935129816,-0.046885918498353385
2014,Republican,5,336,0.2035687694276151,0.17261904761904762,0.11128772911303843,0.20056291102775417,0.43503662354556755,0.46476660120727803,0.1111049645558177,0.08611789315805904,0.015552735739321808,0.009813164695809118
2014,Republican,6,1456,0.17133807295141487,0.1311813186813187,0.13299255004692515,0.18686445748432193,0.3924240438225372,0.3950543258144715,0.15184843318043073,0.1091490717061698,0.006678852984632969,-0.022417531780391103
2014,Republican,7,2413,0.1879931476236955,0.14960629921259844,0.13337254355028305,0.20232119388554912,0.4318707243373816,0.3971390750946557,0.12678186268541056,0.10838525425515362,0.005614619187609706,-0.005762457108110464
2014,Republican,8,4979,0.18418004079267336,0.15384615384615385,0.13162457760523308,0.19688232523280857,0.45655400462004914,0.4373002553913839,0.1154153762617846,0.11696215705816275,0.003962110942771738,-0.009575563939132614
2014,Republican,9,7602,0.19357148661967677,0.16732438831886345,0.1417592803684644,0.20619080603878354,0.461270278072889,0.44633573299155993,0.11989590413083137,0.1176911630997666,0.003310929953388696,-0.0001841181121292057
2014,Republican,10,8395,0.19246761753180017,0.1650982727814175,0.1390332000567844,0.20209982735784351,0.48278977738964046,0.4723186202483177,0.11842414207566261,0.1126310424519755,0.0031874505896957684,-0.001287987200005808
2014,Republican,11,7831,0.19149092996959535,0.16638998850721493,0.1370416795604997,0.2009057800410749,0.49507328181289345,0.4797081787948123,0.11630860818976942,0.11227271323870187,0.0032845517990028527,-0.0022646747622106222
2014,Republican,12,7493,0.19871768330964765,0.1732283464566929,0.1423708239836743,0.20767804449040084,0.48876446146030395,0.4809135408564556,0.11571275264538186,0.11142292881511767,0.0033961645027469427,0.004962078577841672
2014,Republican,13,7597,0.18975507451858328,0.16506515729893378,0.13373223157294992,0.19786743948084587,0.5012152048922393,0.4856413696384788,0.11821587276130736,0.10823721632327576,0.003323392453939884,-0.004000530213222692
2014,Republican,14,7832,0.18982136106205127,0.16496424923391215,0.12882755623940376,0.19865139162987688,0.5023326654882818,0.4822865875377924,0.11122121314843499,0.10625352783384756,0.0032821094545111684,-0.0039342436697547
2014,Republican,15,7545,0.20000840968154915,0.1803843605036448,0.1367978989137238,0.2068035490900362,0.5046647044893594,0.48476609754276745,0.10902433900632867,0.10577892101418555,0.003472692115987719,0.006252804949743174
2014,Republican,16,6387,0.1973058821795532,0.17441678409268827,0.1366235539974576,0.2053698737567828,0.502796280582132,0.47839010580286384,0.11588060566983419,0.10272748960973556,0.0037339824356546823,0.0035502774477472188
2014,Republican,17,4505,0.19302030839976936,0.1695893451720311,0.13275808768197542,0.1975099295689895,0.5120898386935386,0.4943234166716506,0.1163572346669137,0.1049129812783881,0.004390530444659806,-0.0007352963320366168
2014,Republican,18,2809,0.20068403104905022,0.17159131363474547,0.1329546458817146,0.20384704929800693,0.5054958189418888,0.49332919793439534,0.10940702920227556,0.10498319349681708,0.005668415565340561,0.006928426317244246
2014,Republican,19,1991,0.20230470210877924,0.17930688096433953,0.1436806460190541,0.20989665889757952,0.4993216259499038,0.4649850737620641,0.11309536555134105,0.10960282586091154,0.006914803324488537,0.008549097376973264
2014,Republican,20,1370,0.21975015670292242,0.20656934306569344,0.1498454802548071,0.2269018442183053,0.49093279801988904,0.46147257072314024,0.12675739081991144,0.11830573185605343,0.008587499389670057,0.025994551971116442
2014,Republican,21,975,0.20077481950155626,0.17743589743589744,0.1418818744808101,0.20623320403341683,0.5058324957863451,0.463419266999341,0.12111004119452376,0.11971300666817487,0.009650103071987118,0.007019214769750287
2014,Republican,22,497,0.19257935225660022,0.1710261569416499,0.14076655061088195,0.20149103361903362,0.502904433534074,0.4537023637205797,0.12611071338363636,0.11308970726029553,0.013098442474234057,-0.0011762524752057524
2015,Democrat,3,351,0.10666084444771211,0.05982905982905983,0.08890640922388238,0.10076668674784296,0.6152929550294162,0.6556718511151367,0.06807688539555865,0.09441843110022594,0.010537014794277136,-0.054888059477523995
2015,Democrat,4,553,0.1506246101299796,0.13381555153707053,0.13115607872756896,0.14540703413388262,0.5571385605696919,0.6226133707065344,0.0998626911387885,0.11663308487043027,0.011168633241303197,-0.010924293795256501
2015,Democrat,5,775,0.16299924896639442,0.13419354838709677,0.1328044499305167,0.16169194671235257,0.5184654832517187,0.5776977516957108,0.10424789002045028,0.12057813913891872,0.00967783776018372,0.0014503450411583185
2015,Democrat,6,2031,0.175660859134139,0.15460364352535697,0.14829773843949426,0.17500278002003336,0.5571300368201206,0.5598116414183554,0.10197600948185019,0.11410773873415371,0.006362078707827365,0.014111955208902904
2015,Democrat,7,2832,0.17942046996098837,0.1528954802259887,0.13818704927255715,0.17546186948591044,0.5333489899050495,0.5579460883180289,0.11750861531449745,0.11260133580071852,0.005365573529425952,0.017871566035752268
2015,Democrat,8,4219,0.16528856728100563,0.13676226593979615,0.13121333613348102,0.16491594401396356,0.5262897493089032,0.5595064322543857,0.11020466037602085,0.1119453170429275,0.004213645343989932,0.003739663355769529
2015,Democrat,9,7900,0.17739654472869926,0.14974683544303796,0.13355089350924768,0.17691834889210856,0.5115026123165094,0.560801739851897,0.11824497182034192,0.11381394999602786,0.0031750688550180478,0.015847640803463153
2015,Democrat,10,9534,0.16704866834411636,0.1355149989511223,0.12684429428333177,0.16753825217360196,0.5198958447474944,0.5616537844818863,0.1123910394931618,0.11279818873195271,0.0028038803471250665,0.005499764418880254
2015,Democrat,11,9918,0.16693846184895458,0.1410566646501311,0.12427206946732615,0.16593879293527378,0.5393864076924645,0.5727652894237413,0.11188670810448473,0.11294548660184325,0.0027785946277814784,0.00538955792371848
2015,Democrat,12,9908,0.16565946177391938,0.13766653209527654,0.12568544570338303,0.16401254060442438,0.5387962327951522,0.5866575872982023,0.11359581399961274,0.10819090467082094,0.0027716225332959344,0.004110557848683277
2015,Democrat,13,9955,0.16708812547907503,0.13932697137117026,0.12709930153718682,0.16541172238122925,0.5395065800065109,0.5856206433295115,0.1121906881046162,0.10609112275756861,0.0027748902328914144,0.00553922155383893
2015,Democrat,14,9730,0.16091298010127997,0.13268242548818088,0.12316588487124112,0.16106784316421108,0.5426294207661714,0.5755139760279172,0.1087756630320883,0.10753827054653688,0.0027399600305777084,-0.000635923823956136
2015,Democrat,15,8492,0.15816212376158287,0.12764955252001883,0.12038088820672102,0.15822972362191828,0.5466468683746106,0.5740043368120666,0.11115048016769481,0.10489031243956377,0.0028929381331584706,-0.0033867801636532358
2015,Democrat,16,7553,0.14957028037257958,0.12193830266119422,0.11095752703978407,0.14948461100574512,0.56176620724055,0.579908222748973,0.10853567388530524,0.10470907594581977,0.0030027654989314718,-0.011978623552656525
2015,Democrat,17,5807,0.1513255796952079,0.12553814361976925,0.11323689356163918,0.15165959120357117,0.5728523087075061,0.5764673558110797,0.10694295499755757,0.10316206738139472,0.003449165046710722,-0.010223324230028197
2015,Democrat,18,3726,0.156978749335777,0.12640901771336555,0.1238146910012703,0.15884850801344136,0.5531291730003431,0.5645524613862688,0.10932157530070154,0.11484653938382212,0.00438653697607115,-0.004570154589459113
2015,Democrat,19,2286,0.12955970595065627,0.10323709536307961,0.10150241708675886,0.13142843130663892,0.6043919041525281,0.5696202216813323,0.09955419601639529,0.10394230789944126,0.005068743239329941,-0.03198919797457983
2015,Democrat,20,1574,0.12650961162782187,0.09529860228716645,0.09841599897903082,0.12779961827061975,0.6117537503685149,0.5636840854473223,0.08612390639487622,0.09805944546633501,0.006128176846366898,-0.03503929229741423
2015,Democrat,21,1249,0.1295911229986942,0.0944755804643715,0.10333781025577128,0.12955221413613094,0.593190139816109,0.5597807179530225,0.09176342948686608,0.10696797200692616,0.006773427898775557,-0.03195778092654189
