name,party,state,h,n,angry
John James,Republican,MI,15,223,71.0
John James,Republican,MI,16,227,55.0
John James,Republican,MI,17,174,45.0
John James,Republican,MI,18,64,18.0
John James,Republican,MI,19,31,8.0
John James,Republican,MI,20,12,1.0
John James,Republican,MI,21,16,8.0
John James,Republican,MI,22,5,3.0
John James,Republican,MI,23,4,2.0
John Joyce,Republican,PA,0,2,0.0
John Joyce,Republican,PA,1,1,0.0
John Joyce,Republican,PA,2,4,0.0
John Joyce,Republican,PA,3,13,4.0
John Joyce,Republican,PA,4,34,9.0
John Joyce,Republican,PA,5,63,19.0
John Joyce,Republican,PA,6,82,16.0
John Joyce,Republican,PA,7,97,25.0
John Joyce,Republican,PA,8,127,28.0
John Joyce,Republican,PA,9,267,65.0
John Joyce,Republican,PA,10,311,79.0
John Joyce,Republican,PA,11,297,93.0
John Joyce,Republican,PA,12,308,102.0
John Joyce,Republican,PA,13,220,59.0
John Joyce,Republican,PA,14,207,68.0
John Joyce,Republican,PA,15,205,59.0
John Joyce,Republican,PA,16,206,54.0
John Joyce,Republican,PA,17,227,86.0
John Joyce,Republican,PA,18,135,43.0
John Joyce,Republican,PA,19,65,23.0
John Joyce,Republican,PA,20,60,16.0
John Joyce,Republican,PA,21,56,18.0
John Joyce,Republican,PA,22,30,8.0
John Joyce,Republican,PA,23,5,2.0
John Kennedy,Republican,LA,0,1,0.0
John Kennedy,Republican,LA,1,16,6.0
John Kennedy,Republican,LA,2,51,14.0
John Kennedy,Republican,LA,3,210,81.0
John Kennedy,Republican,LA,4,363,203.0
John Kennedy,Republican,LA,5,405,225.0
John Kennedy,Republican,LA,6,428,222.0
John Kennedy,Republican,LA,7,443,202.0
John Kennedy,Republican,LA,8,733,346.0
John Kennedy,Republican,LA,9,793,400.0
John Kennedy,Republican,LA,10,793,386.0
John Kennedy,Republican,LA,11,625,302.0
John Kennedy,Republican,LA,12,602,266.0
John Kennedy,Republican,LA,13,525,243.0
John Kennedy,Republican,LA,14,471,200.0
John Kennedy,Republican,LA,15,392,153.0
John Kennedy,Republican,LA,16,336,133.0
John Kennedy,Republican,LA,17,179,74.0
John Kennedy,Republican,LA,18,130,35.0
John Kennedy,Republican,LA,19,83,22.0
John Kennedy,Republican,LA,20,76,23.0
John Kennedy,Republican,LA,21,45,21.0
John Kennedy,Republican,LA,22,28,17.0
John Kennedy,Republican,LA,23,10,5.0
John McCain R-AZ,Republican,AZ,0,8,1.0
John McCain R-AZ,Republican,AZ,1,5,0.0
John McCain R-AZ,Republican,AZ,2,7,0.0
John McCain R-AZ,Republican,AZ,3,14,0.0
John McCain R-AZ,Republican,AZ,4,111,6.0
John McCain R-AZ,Republican,AZ,5,441,85.0
John McCain R-AZ,Republican,AZ,6,990,173.0
John McCain R-AZ,Republican,AZ,7,1231,206.0
John McCain R-AZ,Republican,AZ,8,1290,275.0
John McCain R-AZ,Republican,AZ,9,1206,241.0
John McCain R-AZ,Republican,AZ,10,1028,196.0
John McCain R-AZ,Republican,AZ,11,891,163.0
John McCain R-AZ,Republican,AZ,12,958,168.0
John McCain R-AZ,Republican,AZ,13,867,174.0
John McCain R-AZ,Republican,AZ,14,818,160.0
John McCain R-AZ,Republican,AZ,15,799,169.0
John McCain R-AZ,Republican,AZ,16,449,73.0
John McCain R-AZ,Republican,AZ,17,252,38.0
John McCain R-AZ,Republican,AZ,18,168,21.0
John McCain R-AZ,Republican,AZ,19,97,14.0
John McCain R-AZ,Republican,AZ,20,55,9.0
John McCain R-AZ,Republican,AZ,21,20,1.0
John McCain R-AZ,Republican,AZ,22,6,1.0
John McCain R-AZ,Republican,AZ,23,8,1.0
John Shimkus R-IL,Republican,IL,0,17,0.0
John Shimkus R-IL,Republican,IL,1,5,0.0
John Shimkus R-IL,Republican,IL,2,12,1.0
John Shimkus R-IL,Republican,IL,3,3,0.0
John Shimkus R-IL,Republican,IL,4,46,1.0
John Shimkus R-IL,Republican,IL,5,490,23.0
John Shimkus R-IL,Republican,IL,6,1375,72.0
John Shimkus R-IL,Republican,IL,7,705,46.0
John Shimkus R-IL,Republican,IL,8,562,56.0
John Shimkus R-IL,Republican,IL,9,696,110.0
John Shimkus R-IL,Republican,IL,10,632,108.0
John Shimkus R-IL,Republican,IL,11,641,136.0
John Shimkus R-IL,Republican,IL,12,522,103.0
John Shimkus R-IL,Republican,IL,13,622,127.0
John Shimkus R-IL,Republican,IL,14,470,71.0
John Shimkus R-IL,Republican,IL,15,406,63.0
John Shimkus R-IL,Republican,IL,16,261,45.0
John Shimkus R-IL,Republican,IL,17,150,14.0
John Shimkus R-IL,Republican,IL,18,106,8.0
John Shimkus R-IL,Republican,IL,19,72,10.0
John Shimkus R-IL,Republican,IL,20,72,12.0
John Shimkus R-IL,Republican,IL,21,55,10.0
John Shimkus R-IL,Republican,IL,22,34,9.0
John Shimkus R-IL,Republican,IL,23,13,0.0
John Thune,Republican,SD,0,5,0.0
John Thune,Republican,SD,1,5,0.0
John Thune,Republican,SD,2,6,1.0
John Thune,Republican,SD,3,21,2.0
John Thune,Republican,SD,4,28,3.0
John Thune,Republican,SD,5,39,9.0
John Thune,Republican,SD,6,68,10.0
John Thune,Republican,SD,7,144,27.0
John Thune,Republican,SD,8,289,42.0
John Thune,Republican,SD,9,413,90.0
John Thune,Republican,SD,10,620,110.0
John Thune,Republican,SD,11,689,120.0
John Thune,Republican,SD,12,754,140.0
John Thune,Republican,SD,13,778,145.0
John Thune,Republican,SD,14,861,174.0
John Thune,Republican,SD,15,959,187.0
John Thune,Republican,SD,16,980,173.0
John Thune,Republican,SD,17,702,125.0
John Thune,Republican,SD,18,416,80.0
John Thune,Republican,SD,19,332,47.0
John Thune,Republican,SD,20,221,31.0
John Thune,Republican,SD,21,142,16.0
John Thune,Republican,SD,22,47,7.0
John Thune,Republican,SD,23,17,3.0
John W. Hickenlooper,Democrat,CO,0,2,1.0
John W. Hickenlooper,Democrat,CO,1,8,4.0
John W. Hickenlooper,Democrat,CO,2,21,8.0
John W. Hickenlooper,Democrat,CO,3,84,45.0
John W. Hickenlooper,Democrat,CO,4,196,102.0
John W. Hickenlooper,Democrat,CO,5,395,205.0
John W. Hickenlooper,Democrat,CO,6,416,220.0
John W. Hickenlooper,Democrat,CO,7,468,241.0
John W. Hickenlooper,Democrat,CO,8,581,290.0
John W. Hickenlooper,Democrat,CO,9,707,308.0
John W. Hickenlooper,Democrat,CO,10,749,306.0
John W. Hickenlooper,Democrat,CO,11,789,330.0
John W. Hickenlooper,Democrat,CO,12,770,277.0
John W. Hickenlooper,Democrat,CO,13,606,205.0
John W. Hickenlooper,Democrat,CO,14,448,108.0
John W. Hickenlooper,Democrat,CO,15,324,75.0
John W. Hickenlooper,Democrat,CO,16,325,51.0
John W. Hickenlooper,Democrat,CO,17,295,31.0
John W. Hickenlooper,Democrat,CO,18,138,16.0
John W. Hickenlooper,Democrat,CO,19,70,10.0
John W. Hickenlooper,Democrat,CO,20,28,6.0
John W. Hickenlooper,Democrat,CO,21,6,0.0
John W. Hickenlooper,Democrat,CO,22,2,1.0
John Yarmuth D-KY,Democrat,KY,0,8,1.0
John Yarmuth D-KY,Democrat,KY,1,8,0.0
John Yarmuth D-KY,Democrat,KY,2,2,0.0
John Yarmuth D-KY,Democrat,KY,5,1,0.0
John Yarmuth D-KY,Democrat,KY,6,1,0.0
John Yarmuth D-KY,Democrat,KY,7,28,2.0
John Yarmuth D-KY,Democrat,KY,8,125,37.0
John Yarmuth D-KY,Democrat,KY,9,427,142.0
John Yarmuth D-KY,Democrat,KY,10,627,179.0
John Yarmuth D-KY,Democrat,KY,11,547,155.0
